observable_id,observable_code,value
0,0,1
1,1,1
2,2,4
3,3,4
4,4,2
5,5,2
6,6,1
7,7,6
8,8,6
9,9,4
10,10,5
11,11,0
12,12,6
13,13,6
14,14,0
15,15,6
16,16,7
17,17,7
18,18,7
19,19,0
20,20,12
21,21,12
22,22,56
23,23,336
24,24,56
25,25,0
26,26,1
27,27,1
28,28,0
