observable_id,observable_code,value
0,0,4
1,1,4
2,2,2
3,3,2
4,4,2
5,5,2
6,6,1
7,7,1
8,8,8
9,9,94058496
10,10,1
11,11,6
12,12,49
13,13,1
14,14,0
15,15,1
16,16,0
17,17,0
18,18,0
19,19,0
