observable_id,observable_code,value
0,0,985
1,1,3128
2,2,288
3,3,984
4,4,985
5,5,3128
6,6,3128
7,7,15232
8,8,102272
9,9,2684
10,10,444
11,11,984
12,12,984
13,13,984
14,14,1
15,15,1
16,16,146
17,17,2312
18,18,148
19,19,0
20,20,171
21,21,24
22,22,2312
23,23,13600
24,24,99008
25,25,1
26,26,1
27,27,0
