observable_id,observable_code,value,scale_code
0,0,3,0
1,1,3,0
2,2,3,0
3,3,9,0
4,4,3,0
5,5,132,0
6,6,132,0
7,7,0,0
8,8,363262450397,0
9,9,2602092146127,0
10,10,1,0
11,11,1,0
12,12,1,0
13,13,0,0
14,14,30,0
15,15,45,0
16,16,51,0
