observable_id,observable_code,value
0,0,2
1,1,2
2,2,20
3,3,100
4,4,20
5,5,107198383282
6,6,11
7,7,9
8,8,53599191641
9,9,53599191641
10,10,19
11,11,19
12,12,53599191641
13,13,53599191641
14,14,53599191641
15,15,53599191641
16,16,0
17,17,1
18,18,1
19,19,1
20,20,20
21,21,0
22,22,0
23,23,0
24,24,0
25,25,1
26,26,1
27,27,0
28,28,0
29,29,0
30,30,4
