observable_id,observable_code,value
0,0,985
1,1,259
2,2,51
3,3,208
4,4,3
5,5,208
6,6,270
7,7,328173059
8,8,543927589
9,9,1
10,10,9
11,11,4584
12,12,1342
13,13,864
14,14,2378
15,15,1
16,16,1
17,17,1
18,18,0
19,19,7
20,20,7
21,21,20392
22,22,4584
23,23,15808
24,24,86
25,25,2
26,26,120
27,27,27
28,28,2
29,29,23
30,30,259
31,31,255
32,32,619430690
33,33,37512555
34,34,258
35,35,255
36,36,338120233
37,37,37512555
38,38,1
39,39,1
