observable_id,observable_code,value,scale_code
0,0,48,0
1,1,6,0
2,2,75,0
3,3,29,0
4,4,1,0
5,5,3,0
6,6,15,0
7,7,10,0
8,8,2,0
9,9,1,0
10,10,1,0
11,11,1,0
12,12,45,0
13,13,3,0
14,14,0,0
15,15,27,0
16,16,19,0
17,17,6,0
18,18,3,0
19,19,1,0
20,20,1242,0
21,21,1242,0
22,22,0,0
23,23,147018786278,0
24,24,3103251249022,0
25,25,1,0
26,26,0,0
27,27,4626,0
28,28,1518732,0
29,29,1523358,0
30,30,1,0
31,31,1523358,0
32,32,0,0
33,33,1523358,0
34,34,146,0
35,35,140,0
36,36,1,0
37,37,0,0
38,38,1,0
