circuit_id,v0,v1,v2,v3
1353,4,8,20,33
1354,4,8,31,45
1355,4,9,10,11
1356,4,9,12,14
1357,4,9,15,16
1358,4,9,17,19
1359,4,9,20,41
1360,4,9,21,42
1361,4,9,22,24
1362,4,9,22,32
1363,4,9,22,33
1364,4,9,22,44
1365,4,9,22,45
1366,4,9,23,43
1367,4,9,24,32
1368,4,9,24,33
1369,4,9,24,44
1370,4,9,24,45
1371,4,9,26,40
1372,4,9,27,37
1373,4,9,31,34
1374,4,9,32,33
1375,4,9,32,44
1376,4,9,32,45
1377,4,9,33,44
1378,4,9,33,45
1379,4,9,35,39
1380,4,9,35,46
1381,4,9,35,47
1382,4,9,39,46
1383,4,9,39,47
1384,4,9,44,45
1385,4,9,46,47
1386,4,10,12,39
1387,4,10,14,47
1388,4,10,18,21
1389,4,10,22,31
1390,4,10,22,37
1391,4,10,22,41
1392,4,10,24,35
1393,4,10,25,32
1394,4,10,26,33
1395,4,10,31,37
1396,4,10,31,41
1397,4,10,37,41
1398,4,10,40,44
1399,4,11,13,47
1400,4,11,18,20
1401,4,11,22,35
1402,4,11,25,33
1403,4,11,40,45
1404,4,12,18,24
1405,4,12,22,36
1406,4,12,25,34
1407,4,12,27,33
1408,4,13,14,18
1409,4,13,14,19
1410,4,13,14,22
1411,4,13,14,23
1412,4,13,14,38
1413,4,13,14,39
1414,4,13,15,20
1415,4,13,18,19
1416,4,13,18,22
1417,4,13,18,23
1418,4,13,18,38
1419,4,13,18,39
1420,4,13,19,22
1421,4,13,19,23
1422,4,13,19,38
1423,4,13,19,39
1424,4,13,22,23
1425,4,13,22,38
1426,4,13,22,39
1427,4,13,23,38
1428,4,13,23,39
1429,4,13,25,30
1430,4,13,29,33
1431,4,13,38,39
1432,4,13,41,46
1433,4,14,15,36
1434,4,14,16,35
1435,4,14,17,37
1436,4,14,18,19
1437,4,14,18,22
1438,4,14,18,23
1439,4,14,18,38
1440,4,14,18,39
1441,4,14,19,22
1442,4,14,19,23
1443,4,14,19,38
1444,4,14,19,39
1445,4,14,21,24
1446,4,14,22,23
1447,4,14,22,38
1448,4,14,22,39
1449,4,14,23,38
1450,4,14,23,39
1451,4,14,25,31
1452,4,14,26,32
1453,4,14,27,30
1454,4,14,28,33
1455,4,14,29,34
1456,4,14,38,39
1457,4,14,42,46
1458,4,15,17,22
1459,4,15,18,30
1460,4,15,18,33
1461,4,15,18,40
1462,4,15,18,47
1463,4,15,19,45
1464,4,15,24,39
1465,4,15,30,33
1466,4,15,30,40
1467,4,15,30,47
1468,4,15,33,40
1469,4,15,33,47
1470,4,15,40,47
1471,4,16,17,33
1472,4,16,18,43
1473,4,16,18,45
1474,4,16,20,39
1475,4,16,43,45
1476,4,17,21,39
1477,4,18,19,22
1478,4,18,19,23
1479,4,18,19,38
1480,4,18,19,39
1481,4,18,22,23
1482,4,18,22,38
1483,4,18,22,39
1484,4,18,23,38
1485,4,18,23,39
1486,4,18,26,31
1487,4,18,27,46
1488,4,18,30,33
1489,4,18,30,40
1490,4,18,30,47
1491,4,18,33,40
1492,4,18,33,47
1493,4,18,36,37
1494,4,18,38,39
1495,4,18,40,47
1496,4,18,41,42
1497,4,18,43,45
1498,4,19,21,35
1499,4,19,22,23
1500,4,19,22,38
1501,4,19,22,39
1502,4,19,23,38
1503,4,19,23,39
1504,4,19,25,46
1505,4,19,38,39
1506,4,20,23,45
1507,4,20,29,47
1508,4,21,28,47
1509,4,22,23,38
1510,4,22,23,39
1511,4,22,24,32
1512,4,22,24,33
1513,4,22,24,44
1514,4,22,24,45
1515,4,22,25,47
1516,4,22,30,42
1517,4,22,31,37
1518,4,22,31,41
1519,4,22,32,33
1520,4,22,32,44
1521,4,22,32,45
1522,4,22,33,44
1523,4,22,33,45
1524,4,22,34,43
1525,4,22,37,41
1526,4,22,38,39
1527,4,22,44,45
1528,4,23,26,47
1529,4,23,30,41
1530,4,23,38,39
1531,4,24,27,47
1532,4,24,32,33
1533,4,24,32,44
1534,4,24,32,45
1535,4,24,33,44
1536,4,24,33,45
1537,4,24,44,45
1538,4,25,35,44
1539,4,25,36,43
1540,4,25,37,45
1541,4,25,38,41
1542,4,25,39,42
1543,4,26,35,45
1544,4,26,39,43
1545,4,27,38,45
1546,4,27,39,41
1547,4,28,36,45
1548,4,28,39,44
1549,4,29,39,45
1550,4,30,31,39
1551,4,30,33,40
1552,4,30,33,47
1553,4,30,40,47
1554,4,31,32,47
1555,4,31,37,41
1556,4,32,33,44
1557,4,32,33,45
1558,4,32,34,39
1559,4,32,44,45
1560,4,33,35,37
1561,4,33,36,38
1562,4,33,40,47
1563,4,33,41,43
1564,4,33,44,45
1565,4,35,39,46
1566,4,35,39,47
1567,4,35,46,47
1568,4,37,38,47
1569,4,39,46,47
1570,4,41,45,47
1571,4,42,44,47
1572,5,6,7,8
1573,5,6,7,9
1574,5,6,8,9
1575,5,6,10,11
1576,5,6,15,19
1577,5,6,15,28
1578,5,6,15,29
1579,5,6,15,33
1580,5,6,15,34
1581,5,6,15,36
1582,5,6,15,39
1583,5,6,16,35
1584,5,6,17,37
1585,5,6,18,38
1586,5,6,19,28
1587,5,6,19,29
1588,5,6,19,33
1589,5,6,19,34
1590,5,6,19,36
1591,5,6,19,39
1592,5,6,21,24
1593,5,6,22,23
1594,5,6,25,31
1595,5,6,26,32
1596,5,6,27,30
1597,5,6,28,29
1598,5,6,28,33
1599,5,6,28,34
1600,5,6,28,36
1601,5,6,28,39
1602,5,6,29,33
1603,5,6,29,34
1604,5,6,29,36
1605,5,6,29,39
1606,5,6,33,34
1607,5,6,33,36
1608,5,6,33,39
1609,5,6,34,36
1610,5,6,34,39
1611,5,6,36,39
1612,5,6,41,45
1613,5,6,42,46
1614,5,7,8,9
1615,5,7,10,14
1616,5,7,10,21
1617,5,7,10,23
1618,5,7,10,26
1619,5,7,10,28
1620,5,7,11,20
1621,5,7,12,24
1622,5,7,13,22
1623,5,7,14,21
1624,5,7,14,23
1625,5,7,14,26
1626,5,7,14,28
1627,5,7,15,16
1628,5,7,21,23
1629,5,7,21,26
1630,5,7,21,28
1631,5,7,23,26
1632,5,7,23,28
1633,5,7,26,28
1634,5,7,27,46
1635,5,7,30,34
1636,5,7,30,47
1637,5,7,34,47
1638,5,7,36,37
1639,5,7,38,39
1640,5,7,41,42
1641,5,7,43,45
1642,5,8,10,13
1643,5,8,10,37
1644,5,8,10,39
1645,5,8,11,35
1646,5,8,12,36
1647,5,8,13,37
1648,5,8,13,39
1649,5,8,14,38
1650,5,8,15,17
1651,5,8,18,19
1652,5,8,20,23
1653,5,8,20,31
1654,5,8,20,34
1655,5,8,20,41
1656,5,8,20,43
1657,5,8,23,31
1658,5,8,23,34
1659,5,8,23,41
1660,5,8,23,43
1661,5,8,25,28
1662,5,8,25,47
1663,5,8,28,47
1664,5,8,30,42
1665,5,8,31,34
1666,5,8,31,41
1667,5,8,31,43
1668,5,8,32,45
1669,5,8,33,44
1670,5,8,34,41
1671,5,8,34,43
1672,5,8,37,39
1673,5,8,41,43
1674,5,9,10,12
1675,5,9,13,14
1676,5,9,15,18
1677,5,9,15,23
1678,5,9,15,24
1679,5,9,16,20
1680,5,9,17,21
1681,5,9,18,23
1682,5,9,18,24
1683,5,9,19,22
1684,5,9,23,24
1685,5,9,25,42
1686,5,9,26,43
1687,5,9,27,28
1688,5,9,27,41
1689,5,9,27,44
1690,5,9,28,41
1691,5,9,28,44
1692,5,9,29,45
1693,5,9,30,31
1694,5,9,32,34
1695,5,9,35,39
1696,5,9,35,46
1697,5,9,35,47
1698,5,9,39,46
1699,5,9,39,47
1700,5,9,41,44
1701,5,9,46,47
1702,5,10,13,37
1703,5,10,13,39
1704,5,10,14,21
1705,5,10,14,23
1706,5,10,14,26
1707,5,10,14,28
1708,5,10,15,41
1709,5,10,15,47
1710,5,10,21,23
1711,5,10,21,26
1712,5,10,21,28
1713,5,10,23,26
1714,5,10,23,28
1715,5,10,24,46
1716,5,10,25,29
1717,5,10,26,28
1718,5,10,33,40
1719,5,10,35,36
1720,5,10,37,39
1721,5,10,41,47
1722,5,10,42,45
1723,5,10,43,44
1724,5,11,12,39
1725,5,11,14,47
1726,5,11,15,42
1727,5,11,16,28
1728,5,11,16,32
1729,5,11,19,43
1730,5,11,23,25
1731,5,11,28,32
1732,5,11,29,46
1733,5,11,34,40
1734,5,12,13,47
1735,5,12,15,43
1736,5,12,23,27
1737,5,12,28,46
1738,5,13,15,44
1739,5,13,23,29
1740,5,13,37,39
1741,5,14,15,45
1742,5,14,20,27
1743,5,14,21,23
1744,5,14,21,26
1745,5,14,21,28
1746,5,14,23,26
1747,5,14,23,28
1748,5,14,26,28
1749,5,15,18,23
1750,5,15,18,24
1751,5,15,19,28
1752,5,15,19,29
1753,5,15,19,33
1754,5,15,19,34
1755,5,15,19,36
1756,5,15,19,39
1757,5,15,20,21
1758,5,15,23,24
1759,5,15,26,27
1760,5,15,28,29
1761,5,15,28,33
1762,5,15,28,34
1763,5,15,28,36
1764,5,15,28,39
1765,5,15,29,33
1766,5,15,29,34
1767,5,15,29,36
1768,5,15,29,39
1769,5,15,30,35
1770,5,15,31,37
1771,5,15,32,38
1772,5,15,33,34
1773,5,15,33,36
1774,5,15,33,39
1775,5,15,34,36
1776,5,15,34,39
1777,5,15,36,39
1778,5,15,40,46
1779,5,15,41,47
1780,5,16,17,23
1781,5,16,18,34
1782,5,16,19,41
1783,5,16,26,31
1784,5,16,27,39
1785,5,16,28,32
1786,5,16,45,47
1787,5,17,18,41
1788,5,17,25,39
1789,5,17,28,31
1790,5,17,44,47
1791,5,18,23,24
1792,5,18,26,39
1793,5,18,28,30
1794,5,18,43,47
1795,5,19,25,35
1796,5,19,28,29
1797,5,19,28,33
1798,5,19,28,34
1799,5,19,28,36
1800,5,19,28,39
1801,5,19,29,33
1802,5,19,29,34
1803,5,19,29,36
1804,5,19,29,39
1805,5,19,33,34
1806,5,19,33,36
1807,5,19,33,39
1808,5,19,34,36
1809,5,19,34,39
1810,5,19,36,39
1811,5,19,42,47
1812,5,20,22,28
1813,5,20,23,31
1814,5,20,23,34
1815,5,20,23,41
1816,5,20,23,43
1817,5,20,24,39
1818,5,20,31,34
1819,5,20,31,41
1820,5,20,31,43
1821,5,20,34,41
1822,5,20,34,43
1823,5,20,41,43
1824,5,21,22,39
1825,5,21,23,26
1826,5,21,23,28
1827,5,21,25,46
1828,5,21,26,28
1829,5,21,30,41
1830,5,22,24,34
1831,5,22,32,41
1832,5,23,26,28
1833,5,23,31,34
1834,5,23,31,41
1835,5,23,31,43
1836,5,23,32,40
1837,5,23,32,47
1838,5,23,34,41
1839,5,23,34,43
1840,5,23,35,37
1841,5,23,36,38
1842,5,23,40,47
1843,5,23,41,43
1844,5,23,44,45
1845,5,24,33,41
1846,5,25,26,41
1847,5,25,28,47
1848,5,25,34,37
1849,5,26,34,35
1850,5,27,28,41
1851,5,27,28,44
1852,5,27,29,47
1853,5,27,31,36
1854,5,27,34,38
1855,5,27,41,44
1856,5,28,29,33
1857,5,28,29,34
1858,5,28,29,36
1859,5,28,29,39
1860,5,28,33,34
1861,5,28,33,36
1862,5,28,33,39
1863,5,28,34,36
1864,5,28,34,39
1865,5,28,35,38
1866,5,28,36,39
1867,5,28,41,44
1868,5,28,42,43
1869,5,29,33,34
1870,5,29,33,36
1871,5,29,33,39
1872,5,29,34,36
1873,5,29,34,39
1874,5,29,36,39
1875,5,30,32,39
1876,5,30,34,47
1877,5,31,33,47
1878,5,31,34,41
1879,5,31,34,43
1880,5,31,41,43
1881,5,32,40,47
1882,5,33,34,36
1883,5,33,34,39
1884,5,33,36,39
1885,5,34,36,39
1886,5,34,41,43
1887,5,35,39,46
1888,5,35,39,47
1889,5,35,46,47
1890,5,37,40,41
1891,5,39,40,43
1892,5,39,46,47
1893,6,7,8,9
1894,6,7,10,15
1895,6,7,11,14
1896,6,7,11,16
1897,6,7,11,19
1898,6,7,11,42
1899,6,7,11,45
1900,6,7,12,17
1901,6,7,13,18
1902,6,7,14,16
1903,6,7,14,19
1904,6,7,14,42
1905,6,7,14,45
1906,6,7,16,19
1907,6,7,16,42
1908,6,7,16,45
1909,6,7,19,42
1910,6,7,19,45
1911,6,7,20,35
1912,6,7,21,22
1913,6,7,21,36
1914,6,7,21,38
1915,6,7,22,36
1916,6,7,22,38
1917,6,7,23,39
1918,6,7,24,37
1919,6,7,25,27
1920,6,7,26,29
1921,6,7,30,33
1922,6,7,31,46
1923,6,7,36,38
1924,6,7,41,47
1925,6,7,42,45
1926,6,8,10,21
1927,6,8,11,13
1928,6,8,11,20
1929,6,8,11,22
1930,6,8,11,25
1931,6,8,11,29
1932,6,8,12,24
1933,6,8,13,20
1934,6,8,13,22
1935,6,8,13,25
1936,6,8,13,29
1937,6,8,14,23
1938,6,8,17,19
1939,6,8,20,22
1940,6,8,20,25
1941,6,8,20,29
1942,6,8,22,25
1943,6,8,22,29
1944,6,8,25,29
1945,6,8,27,46
1946,6,8,30,47
1947,6,8,31,33
1948,6,8,36,37
1949,6,8,38,39
1950,6,8,41,42
1951,6,8,43,45
1952,6,9,10,37
1953,6,9,11,12
1954,6,9,11,35
1955,6,9,11,36
1956,6,9,12,35
1957,6,9,12,36
1958,6,9,13,39
1959,6,9,14,38
1960,6,9,15,17
1961,6,9,18,19
1962,6,9,22,24
1963,6,9,22,32
1964,6,9,22,33
1965,6,9,22,44
1966,6,9,22,45
1967,6,9,24,32
1968,6,9,24,33
1969,6,9,24,44
1970,6,9,24,45
1971,6,9,25,47
1972,6,9,27,29
1973,6,9,30,42
1974,6,9,31,41
1975,6,9,32,33
1976,6,9,32,44
1977,6,9,32,45
1978,6,9,33,44
1979,6,9,33,45
1980,6,9,34,43
1981,6,9,35,36
1982,6,9,44,45
1983,6,10,13,36
1984,6,10,19,41
1985,6,10,22,26
1986,6,10,24,25
1987,6,10,32,40
1988,6,10,45,47
1989,6,11,12,35
1990,6,11,12,36
1991,6,11,13,20
1992,6,11,13,22
1993,6,11,13,25
1994,6,11,13,29
1995,6,11,14,16
1996,6,11,14,19
1997,6,11,14,42
1998,6,11,14,45
1999,6,11,15,47
2000,6,11,16,19
2001,6,11,16,42
2002,6,11,16,45
2003,6,11,19,42
2004,6,11,19,45
2005,6,11,20,22
2006,6,11,20,25
2007,6,11,20,29
2008,6,11,22,25
2009,6,11,22,29
2010,6,11,24,46
2011,6,11,25,29
2012,6,11,26,28
2013,6,11,33,40
2014,6,11,35,36
2015,6,11,37,39
2016,6,11,42,45
2017,6,11,43,44
2018,6,12,15,42
2019,6,12,19,43
2020,6,12,22,27
2021,6,12,29,46
2022,6,12,34,40
2023,6,12,35,36
2024,6,13,19,44
2025,6,13,20,22
2026,6,13,20,25
2027,6,13,20,29
2028,6,13,22,25
2029,6,13,22,29
2030,6,13,25,29
2031,6,13,30,40
2032,6,14,16,19
2033,6,14,16,42
2034,6,14,16,45
2035,6,14,19,42
2036,6,14,19,45
2037,6,14,22,28
2038,6,14,31,40
2039,6,14,42,45
2040,6,15,18,22
2041,6,15,19,28
2042,6,15,19,29
2043,6,15,19,33
2044,6,15,19,34
2045,6,15,19,36
2046,6,15,19,39
2047,6,15,25,30
2048,6,15,28,29
2049,6,15,28,33
2050,6,15,28,34
2051,6,15,28,36
2052,6,15,28,39
2053,6,15,29,33
2054,6,15,29,34
2055,6,15,29,36
2056,6,15,29,39
2057,6,15,33,34
2058,6,15,33,36
2059,6,15,33,39
2060,6,15,34,36
2061,6,15,34,39
2062,6,15,36,39
2063,6,16,17,22
2064,6,16,18,33
2065,6,16,19,42
2066,6,16,19,45
2067,6,16,27,36
2068,6,16,29,32
2069,6,16,31,39
2070,6,16,42,45
2071,6,17,18,45
2072,6,17,25,36
2073,6,17,29,31
2074,6,18,26,36
2075,6,18,29,30
2076,6,19,20,21
2077,6,19,23,24
2078,6,19,26,27
2079,6,19,28,29
2080,6,19,28,33
2081,6,19,28,34
2082,6,19,28,36
2083,6,19,28,39
2084,6,19,29,33
2085,6,19,29,34
2086,6,19,29,36
2087,6,19,29,39
2088,6,19,30,35
2089,6,19,31,37
2090,6,19,32,38
2091,6,19,33,34
2092,6,19,33,36
2093,6,19,33,39
2094,6,19,34,36
2095,6,19,34,39
2096,6,19,36,39
2097,6,19,40,46
2098,6,19,42,45
2099,6,20,22,25
2100,6,20,22,29
2101,6,20,23,33
2102,6,20,24,36
2103,6,20,25,29
2104,6,20,34,45
2105,6,21,22,36
2106,6,21,22,38
2107,6,21,23,29
2108,6,21,30,45
2109,6,21,36,38
2110,6,22,24,32
2111,6,22,24,33
2112,6,22,24,44
2113,6,22,24,45
2114,6,22,25,29
2115,6,22,32,33
2116,6,22,32,44
2117,6,22,32,45
2118,6,22,33,44
2119,6,22,33,45
2120,6,22,35,37
2121,6,22,36,38
2122,6,22,40,47
2123,6,22,41,43
2124,6,22,44,45
2125,6,23,31,45
2126,6,24,31,42
2127,6,24,32,33
2128,6,24,32,44
2129,6,24,32,45
2130,6,24,33,44
2131,6,24,33,45
2132,6,24,44,45
2133,6,25,26,45
2134,6,25,32,35
2135,6,25,33,37
2136,6,26,33,35
2137,6,26,33,43
2138,6,26,35,43
2139,6,27,28,45
2140,6,27,33,38
2141,6,28,29,33
2142,6,28,29,34
2143,6,28,29,36
2144,6,28,29,39
2145,6,28,33,34
2146,6,28,33,36
2147,6,28,33,39
2148,6,28,34,36
2149,6,28,34,39
2150,6,28,36,39
2151,6,29,33,34
2152,6,29,33,36
2153,6,29,33,39
2154,6,29,34,36
2155,6,29,34,39
2156,6,29,35,38
2157,6,29,36,39
2158,6,29,41,44
2159,6,29,42,43
2160,6,30,32,36
2161,6,32,33,44
2162,6,32,33,45
2163,6,32,44,45
2164,6,33,34,36
2165,6,33,34,39
2166,6,33,35,43
2167,6,33,36,39
2168,6,33,44,45
2169,6,34,36,39
2170,6,35,40,44
2171,6,36,40,43
2172,6,37,40,45
2173,6,38,40,41
2174,6,39,40,42
2175,7,8,10,12
2176,7,8,13,14
2177,7,8,15,24
2178,7,8,16,17
2179,7,8,16,20
2180,7,8,16,21
2181,7,8,17,20
2182,7,8,17,21
2183,7,8,18,23
2184,7,8,19,22
2185,7,8,20,21
2186,7,8,25,26
2187,7,8,25,42
2188,7,8,25,43
2189,7,8,26,42
2190,7,8,26,43
2191,7,8,27,41
2192,7,8,28,44
2193,7,8,29,45
2194,7,8,30,31
2195,7,8,32,34
2196,7,8,37,38
2197,7,8,42,43
2198,7,8,46,47
2199,7,9,12,14
2200,7,9,15,36
2201,7,9,16,18
2202,7,9,16,26
2203,7,9,16,27
2204,7,9,16,30
2205,7,9,16,32
2206,7,9,16,35
2207,7,9,16,38
2208,7,9,17,37
2209,7,9,18,26
2210,7,9,18,27
2211,7,9,18,30
2212,7,9,18,32
2213,7,9,18,35
2214,7,9,18,38
2215,7,9,19,39
2216,7,9,21,24
2217,7,9,22,23
2218,7,9,25,31
2219,7,9,26,27
2220,7,9,26,30
2221,7,9,26,32
2222,7,9,26,35
2223,7,9,26,38
2224,7,9,27,30
2225,7,9,27,32
2226,7,9,27,35
2227,7,9,27,38
2228,7,9,28,33
2229,7,9,29,34
2230,7,9,30,32
2231,7,9,30,35
2232,7,9,30,38
2233,7,9,32,35
2234,7,9,32,38
2235,7,9,35,38
2236,7,9,42,44
2237,7,9,42,46
2238,7,9,44,46
2239,7,10,13,38
2240,7,10,14,21
2241,7,10,14,23
2242,7,10,14,26
2243,7,10,14,28
2244,7,10,16,41
2245,7,10,18,44
2246,7,10,21,23
2247,7,10,21,26
2248,7,10,21,28
2249,7,10,23,26
2250,7,10,23,28
2251,7,10,26,28
2252,7,10,42,47
2253,7,11,12,38
2254,7,11,14,16
2255,7,11,14,19
2256,7,11,14,42
2257,7,11,14,45
2258,7,11,16,19
2259,7,11,16,42
2260,7,11,16,45
2261,7,11,19,42
2262,7,11,19,45
2263,7,11,21,25
2264,7,11,23,46
2265,7,11,30,40
2266,7,11,42,45
2267,7,12,16,43
2268,7,12,21,27
2269,7,12,26,46
2270,7,13,16,44
2271,7,13,21,29
2272,7,14,15,47
2273,7,14,16,19
2274,7,14,16,42
2275,7,14,16,45
2276,7,14,17,30
2277,7,14,19,42
2278,7,14,19,45
2279,7,14,21,23
2280,7,14,21,26
2281,7,14,21,28
2282,7,14,23,26
2283,7,14,23,28
2284,7,14,24,46
2285,7,14,25,29
2286,7,14,26,28
2287,7,14,33,40
2288,7,14,35,36
2289,7,14,37,39
2290,7,14,42,45
2291,7,14,43,44
2292,7,15,18,21
2293,7,15,19,30
2294,7,15,26,33
2295,7,15,27,37
2296,7,15,29,38
2297,7,15,29,42
2298,7,15,38,42
2299,7,16,17,20
2300,7,16,17,21
2301,7,16,18,26
2302,7,16,18,27
2303,7,16,18,30
2304,7,16,18,32
2305,7,16,18,35
2306,7,16,18,38
2307,7,16,19,42
2308,7,16,19,45
2309,7,16,20,21
2310,7,16,23,24
2311,7,16,26,27
2312,7,16,26,30
2313,7,16,26,32
2314,7,16,26,35
2315,7,16,26,38
2316,7,16,27,30
2317,7,16,27,32
2318,7,16,27,35
2319,7,16,27,38
2320,7,16,28,29
2321,7,16,30,32
2322,7,16,30,35
2323,7,16,30,38
2324,7,16,31,37
2325,7,16,32,35
2326,7,16,32,38
2327,7,16,33,39
2328,7,16,34,36
2329,7,16,35,38
2330,7,16,40,46
2331,7,16,42,45
2332,7,17,18,42
2333,7,17,20,21
2334,7,17,25,38
2335,7,17,26,31
2336,7,17,28,32
2337,7,18,26,27
2338,7,18,26,30
2339,7,18,26,32
2340,7,18,26,35
2341,7,18,26,38
2342,7,18,27,30
2343,7,18,27,32
2344,7,18,27,35
2345,7,18,27,38
2346,7,18,30,32
2347,7,18,30,35
2348,7,18,30,38
2349,7,18,32,35
2350,7,18,32,38
2351,7,18,35,38
2352,7,19,26,34
2353,7,19,28,38
2354,7,19,33,37
2355,7,19,42,45
2356,7,20,22,26
2357,7,20,23,30
2358,7,20,24,38
2359,7,20,34,42
2360,7,21,22,36
2361,7,21,22,38
2362,7,21,23,26
2363,7,21,23,28
2364,7,21,26,28
2365,7,21,30,42
2366,7,21,35,37
2367,7,21,36,38
2368,7,21,40,47
2369,7,21,41,43
2370,7,21,44,45
2371,7,22,24,30
2372,7,22,32,42
2373,7,22,36,38
2374,7,23,26,28
2375,7,23,31,42
2376,7,23,33,45
2377,7,24,33,42
2378,7,25,26,42
2379,7,25,26,43
2380,7,25,30,37
2381,7,25,42,43
2382,7,26,27,30
2383,7,26,27,32
2384,7,26,27,35
2385,7,26,27,38
2386,7,26,30,32
2387,7,26,30,35
2388,7,26,30,38
2389,7,26,32,35
2390,7,26,32,38
2391,7,26,35,38
2392,7,26,36,39
2393,7,26,41,44
2394,7,26,42,43
2395,7,27,28,42
2396,7,27,30,32
2397,7,27,30,35
2398,7,27,30,38
2399,7,27,32,35
2400,7,27,32,38
2401,7,27,35,38
2402,7,28,30,36
2403,7,29,30,39
2404,7,29,38,42
2405,7,30,32,35
2406,7,30,32,38
2407,7,30,34,47
2408,7,30,35,38
2409,7,32,35,38
2410,7,33,34,38
2411,7,37,40,42
2412,7,38,40,43
2413,7,42,44,46
2414,8,9,10,15
2415,8,9,11,16
2416,8,9,12,13
2417,8,9,12,17
2418,8,9,12,18
2419,8,9,12,43
2420,8,9,12,44
2421,8,9,13,17
2422,8,9,13,18
2423,8,9,13,43
2424,8,9,13,44
2425,8,9,14,19
2426,8,9,17,18
2427,8,9,17,43
2428,8,9,17,44
2429,8,9,18,43
2430,8,9,18,44
2431,8,9,20,24
2432,8,9,20,35
2433,8,9,20,37
2434,8,9,21,36
2435,8,9,22,38
2436,8,9,23,39
2437,8,9,24,35
2438,8,9,24,37
2439,8,9,25,27
2440,8,9,26,29
2441,8,9,31,32
2442,8,9,31,46
2443,8,9,32,46
2444,8,9,35,37
2445,8,9,41,47
2446,8,9,43,44
2447,8,10,13,37
2448,8,10,13,39
2449,8,10,17,41
2450,8,10,20,26
2451,8,10,37,39
2452,8,10,43,47
2453,8,11,12,37
2454,8,11,13,20
2455,8,11,13,22
2456,8,11,13,25
2457,8,11,13,29
2458,8,11,17,42
2459,8,11,18,47
2460,8,11,20,22
2461,8,11,20,25
2462,8,11,20,29
2463,8,11,22,25
2464,8,11,22,29
2465,8,11,25,29
2466,8,11,31,40
2467,8,12,13,17
2468,8,12,13,18
2469,8,12,13,43
2470,8,12,13,44
2471,8,12,17,18
2472,8,12,17,43
2473,8,12,17,44
2474,8,12,18,43
2475,8,12,18,44
2476,8,12,20,27
2477,8,12,23,28
2478,8,12,25,46
2479,8,12,43,44
2480,8,13,15,47
2481,8,13,17,18
2482,8,13,17,43
2483,8,13,17,44
2484,8,13,18,43
2485,8,13,18,44
2486,8,13,20,22
2487,8,13,20,25
2488,8,13,20,29
2489,8,13,21,31
2490,8,13,22,25
2491,8,13,22,29
2492,8,13,24,46
2493,8,13,25,29
2494,8,13,26,28
2495,8,13,33,40
2496,8,13,35,36
2497,8,13,37,39
2498,8,13,42,45
2499,8,13,43,44
2500,8,14,17,45
2501,8,14,20,28
2502,8,15,18,20
2503,8,15,19,31
2504,8,15,25,33
2505,8,15,29,37
2506,8,16,17,20
2507,8,16,17,21
2508,8,16,18,31
2509,8,16,19,43
2510,8,16,20,21
2511,8,16,25,32
2512,8,16,27,37
2513,8,16,29,38
2514,8,16,35,45
2515,8,17,18,43
2516,8,17,18,44
2517,8,17,20,21
2518,8,17,23,24
2519,8,17,25,31
2520,8,17,25,37
2521,8,17,26,27
2522,8,17,28,29
2523,8,17,30,35
2524,8,17,31,37
2525,8,17,32,38
2526,8,17,33,39
2527,8,17,34,36
2528,8,17,40,46
2529,8,17,43,44
2530,8,18,25,30
2531,8,18,26,37
2532,8,18,29,33
2533,8,18,34,35
2534,8,18,43,44
2535,8,19,25,34
2536,8,19,28,37
2537,8,20,22,25
2538,8,20,22,29
2539,8,20,23,31
2540,8,20,23,34
2541,8,20,23,41
2542,8,20,23,43
2543,8,20,24,35
2544,8,20,24,37
2545,8,20,25,29
2546,8,20,31,34
2547,8,20,31,41
2548,8,20,31,43
2549,8,20,34,41
2550,8,20,34,43
2551,8,20,35,37
2552,8,20,36,38
2553,8,20,40,47
2554,8,20,41,43
2555,8,20,44,45
2556,8,21,22,37
2557,8,21,23,25
2558,8,21,30,43
2559,8,21,34,44
2560,8,22,24,31
2561,8,22,25,29
2562,8,22,32,43
2563,8,23,31,34
2564,8,23,31,41
2565,8,23,31,43
2566,8,23,34,41
2567,8,23,34,43
2568,8,23,41,43
2569,8,24,25,45
2570,8,24,33,43
2571,8,24,35,37
2572,8,25,26,42
2573,8,25,26,43
2574,8,25,28,47
2575,8,25,31,37
2576,8,25,35,38
2577,8,25,36,39
2578,8,25,41,44
2579,8,25,42,43
2580,8,26,31,35
2581,8,26,42,43
2582,8,27,28,43
2583,8,27,31,38
2584,8,28,31,36
2585,8,28,34,38
2586,8,29,31,39
2587,8,30,32,37
2588,8,31,32,46
2589,8,31,34,41
2590,8,31,34,43
2591,8,31,41,43
2592,8,33,34,37
2593,8,34,41,43
2594,8,37,40,43
2595,9,10,13,35
2596,9,10,14,46
2597,9,10,18,41
2598,9,10,24,26
2599,9,10,44,47
2600,9,11,12,35
2601,9,11,12,36
2602,9,11,13,46
2603,9,11,18,42
2604,9,11,20,34
2605,9,11,20,44
2606,9,11,22,26
2607,9,11,24,25
2608,9,11,32,40
2609,9,11,34,44
2610,9,11,35,36
2611,9,11,45,47
2612,9,12,13,17
2613,9,12,13,18
2614,9,12,13,43
2615,9,12,13,44
2616,9,12,15,47
2617,9,12,17,18
2618,9,12,17,43
2619,9,12,17,44
2620,9,12,18,43
2621,9,12,18,44
2622,9,12,24,27
2623,9,12,24,46
