observable_id,observable_code,value
0,0,4
1,1,4
2,2,3
3,3,3
4,4,1568
5,5,5376
6,6,224
7,7,56
8,8,1344
9,9,6
10,10,7
11,11,1512
12,12,27
13,13,28
14,14,56
15,15,200
16,16,147
17,17,1
18,18,1
19,19,0
20,20,0
21,21,0
22,22,0
23,23,6
24,24,3
25,25,3
26,26,0
27,27,1
28,28,0
