observable_id,observable_code,value
0,0,4
1,1,4
2,2,6
3,3,6
4,4,4
5,5,4
6,6,4
7,7,3
8,8,0
9,9,0
10,10,4
11,11,0
12,12,7
13,13,3
14,14,4
15,15,0
16,16,0
17,17,56
18,18,56
19,19,56
20,20,1
21,21,1
22,22,1
23,23,1
24,24,0
