source_sector,raw_sector,block_dimension,target_i,target_j,source_a,source_b,coefficient_mod_1000003
3,12,5,1,3,4,3,453494
3,12,5,1,3,4,4,763124
3,12,5,1,4,0,0,293172
3,12,5,1,4,0,1,242780
3,12,5,1,4,0,2,183248
3,12,5,1,4,0,3,494081
3,12,5,1,4,0,4,114818
3,12,5,1,4,1,0,348551
3,12,5,1,4,1,1,384857
3,12,5,1,4,1,2,934973
3,12,5,1,4,1,3,44530
3,12,5,1,4,1,4,630805
3,12,5,1,4,2,0,293172
3,12,5,1,4,2,1,242780
3,12,5,1,4,2,2,183248
3,12,5,1,4,2,3,494081
3,12,5,1,4,2,4,114818
3,12,5,1,4,3,0,840414
3,12,5,1,4,3,1,118658
3,12,5,1,4,3,2,222654
3,12,5,1,4,3,3,673618
3,12,5,1,4,3,4,363359
3,12,5,1,4,4,0,983726
3,12,5,1,4,4,1,467605
3,12,5,1,4,4,2,575368
3,12,5,1,4,4,3,258173
3,12,5,1,4,4,4,465111
3,12,5,2,0,0,0,652482
3,12,5,2,0,0,1,481924
3,12,5,2,0,0,2,514930
3,12,5,2,0,0,3,212771
3,12,5,2,0,0,4,253442
3,12,5,2,0,1,0,626873
3,12,5,2,0,1,1,982599
3,12,5,2,0,1,2,155681
3,12,5,2,0,1,3,69150
3,12,5,2,0,1,4,327059
3,12,5,2,0,2,0,989363
3,12,5,2,0,2,1,361443
3,12,5,2,0,2,2,886199
3,12,5,2,0,2,3,409579
3,12,5,2,0,2,4,690083
3,12,5,2,0,3,0,616233
3,12,5,2,0,3,1,344039
3,12,5,2,0,3,2,41877
3,12,5,2,0,3,3,478729
3,12,5,2,0,3,4,17139
3,12,5,2,1,0,0,848694
3,12,5,2,1,0,1,496828
3,12,5,2,1,0,2,78839
3,12,5,2,1,0,3,789434
3,12,5,2,1,0,4,726177
3,12,5,2,1,1,0,331691
3,12,5,2,1,1,1,985497
3,12,5,2,1,1,2,376442
3,12,5,2,1,1,3,764614
3,12,5,2,1,1,4,557869
3,12,5,2,1,2,0,136519
3,12,5,2,1,2,1,372621
3,12,5,2,1,2,2,309130
3,12,5,2,1,2,3,92074
3,12,5,2,1,2,4,294632
3,12,5,2,1,3,0,468210
3,12,5,2,1,3,1,358115
3,12,5,2,1,3,2,685572
3,12,5,2,1,3,3,856688
3,12,5,2,1,3,4,852501
3,12,5,2,2,0,0,867805
3,12,5,2,2,0,1,662858
3,12,5,2,2,0,2,240675
3,12,5,2,2,0,3,488853
3,12,5,2,2,0,4,192734
3,12,5,2,2,1,0,140962
3,12,5,2,2,1,1,740002
3,12,5,2,2,1,2,630133
3,12,5,2,2,1,3,845057
3,12,5,2,2,1,4,648589
3,12,5,2,2,2,0,400853
3,12,5,2,2,2,1,997145
3,12,5,2,2,2,2,430507
3,12,5,2,2,2,3,116639
3,12,5,2,2,2,4,644552
3,12,5,2,2,3,0,541815
3,12,5,2,2,3,1,737144
3,12,5,2,2,3,2,60637
3,12,5,2,2,3,3,961696
3,12,5,2,2,3,4,293138
3,12,5,2,3,0,0,38112
3,12,5,2,3,0,1,70695
3,12,5,2,3,0,2,645962
3,12,5,2,3,0,3,520360
3,12,5,2,3,0,4,717026
3,12,5,2,3,1,0,340745
3,12,5,2,3,1,1,263747
3,12,5,2,3,1,2,70048
3,12,5,2,3,1,3,323404
3,12,5,2,3,1,4,83866
3,12,5,2,3,2,0,28584
3,12,5,2,3,2,1,303022
3,12,5,2,3,2,2,984473
3,12,5,2,3,2,3,390270
3,12,5,2,3,2,4,37768
3,12,5,2,3,3,0,369329
3,12,5,2,3,3,1,566769
3,12,5,2,3,3,2,54518
3,12,5,2,3,3,3,713674
3,12,5,2,3,3,4,121634
3,12,5,2,4,0,0,713379
3,12,5,2,4,0,1,302109
3,12,5,2,4,0,2,294575
3,12,5,2,4,0,3,830890
3,12,5,2,4,0,4,796499
3,12,5,2,4,1,0,55379
3,12,5,2,4,1,1,142077
3,12,5,2,4,1,2,751725
3,12,5,2,4,1,3,550452
3,12,5,2,4,1,4,515987
3,12,5,2,4,2,0,785035
3,12,5,2,4,2,1,976584
3,12,5,2,4,2,2,470932
3,12,5,2,4,2,3,123166
3,12,5,2,4,2,4,847375
3,12,5,2,4,3,0,840414
3,12,5,2,4,3,1,118658
3,12,5,2,4,3,2,222654
3,12,5,2,4,3,3,673618
3,12,5,2,4,3,4,363359
3,12,5,3,0,0,0,362490
3,12,5,3,0,0,1,378847
3,12,5,3,0,0,2,730518
3,12,5,3,0,0,3,340429
3,12,5,3,0,0,4,363024
3,12,5,3,0,1,0,652482
3,12,5,3,0,1,1,481924
3,12,5,3,0,1,2,514930
3,12,5,3,0,1,3,212771
3,12,5,3,0,1,4,253442
3,12,5,3,0,2,0,554375
3,12,5,3,0,2,1,706829
3,12,5,3,0,2,2,209578
3,12,5,3,0,2,3,601066
3,12,5,3,0,2,4,854456
3,12,5,3,0,3,0,844367
3,12,5,3,0,3,1,809906
3,12,5,3,0,3,2,993993
3,12,5,3,0,3,3,473408
3,12,5,3,0,3,4,744874
3,12,5,3,0,4,0,72498
3,12,5,3,0,4,1,275770
3,12,5,3,0,4,2,946106
3,12,5,3,0,4,3,468087
3,12,5,3,0,4,4,472606
3,12,5,3,1,0,0,804831
3,12,5,3,1,0,1,387127
3,12,5,3,1,0,2,932691
3,12,5,3,1,0,3,327463
3,12,5,3,1,0,4,736766
3,12,5,3,1,1,0,848694
3,12,5,3,1,1,1,496828
3,12,5,3,1,1,2,78839
3,12,5,3,1,1,3,789434
3,12,5,3,1,1,4,726177
3,12,5,3,1,2,0,570726
3,12,5,3,1,2,1,708071
3,12,5,3,1,2,2,589905
3,12,5,3,1,2,3,899122
3,12,5,3,1,2,4,810517
3,12,5,3,1,3,0,614589
3,12,5,3,1,3,1,817772
3,12,5,3,1,3,2,736056
3,12,5,3,1,3,3,361090
3,12,5,3,1,3,4,799928
3,12,5,3,1,4,0,760968
3,12,5,3,1,4,1,277426
3,12,5,3,1,4,2,786540
3,12,5,3,1,4,3,865495
3,12,5,3,1,4,4,747355
3,12,5,3,2,0,0,259891
3,12,5,3,2,0,1,257143
3,12,5,3,2,0,2,800377
3,12,5,3,2,0,3,271585
3,12,5,3,2,0,4,995966
3,12,5,3,2,1,0,867805
3,12,5,3,2,1,1,662858
3,12,5,3,2,1,2,240675
3,12,5,3,2,1,3,488853
3,12,5,3,2,1,4,192734
3,12,5,3,2,2,0,488985
3,12,5,3,2,2,1,888574
3,12,5,3,2,2,2,270057
3,12,5,3,2,2,3,790740
3,12,5,3,2,2,4,849397
3,12,5,3,2,3,0,96896
3,12,5,3,2,3,1,294286
3,12,5,3,2,3,2,710358
3,12,5,3,2,3,3,8005
3,12,5,3,2,3,4,46165
3,12,5,3,2,4,0,651980
3,12,5,3,2,4,1,851431
3,12,5,3,2,4,2,360076
3,12,5,3,2,4,3,54317
3,12,5,3,2,4,4,799195
3,12,5,3,3,0,0,687842
3,12,5,3,3,0,1,39275
3,12,5,3,3,0,2,914425
3,12,5,3,3,0,3,66866
3,12,5,3,3,0,4,953905
3,12,5,3,3,1,0,38112
3,12,5,3,3,1,1,70695
3,12,5,3,3,1,2,645962
3,12,5,3,3,1,3,520360
3,12,5,3,3,1,4,717026
3,12,5,3,3,2,0,3176
3,12,5,3,3,2,1,255892
3,12,5,3,3,2,2,887166
3,12,5,3,3,2,3,710032
3,12,5,3,3,2,4,893088
3,12,5,3,3,3,0,353449
3,12,5,3,3,3,1,287312
3,12,5,3,3,3,2,618703
3,12,5,3,3,3,3,163523
3,12,5,3,3,3,4,656209
3,12,5,3,3,4,0,337569
3,12,5,3,3,4,1,7855
3,12,5,3,3,4,2,182885
3,12,5,3,3,4,3,613375
3,12,5,3,3,4,4,190781
3,12,5,3,4,0,0,729656
3,12,5,3,4,0,1,834507
3,12,5,3,4,0,2,719210
3,12,5,3,4,0,3,572717
3,12,5,3,4,0,4,331388
3,12,5,3,4,1,0,713379
3,12,5,3,4,1,1,302109
3,12,5,3,4,1,2,294575
3,12,5,3,4,1,3,830890
3,12,5,3,4,1,4,796499
3,12,5,3,4,2,0,309449
3,12,5,3,4,2,1,775178
3,12,5,3,4,2,2,607883
3,12,5,3,4,2,3,235908
3,12,5,3,4,2,4,649710
3,12,5,3,4,3,0,293172
3,12,5,3,4,3,1,242780
3,12,5,3,4,3,2,183248
3,12,5,3,4,3,3,494081
3,12,5,3,4,3,4,114818
3,12,5,3,4,4,0,745933
3,12,5,3,4,4,1,366902
3,12,5,3,4,4,2,143842
3,12,5,3,4,4,3,314544
3,12,5,3,4,4,4,866280
3,12,5,4,0,0,0,616233
3,12,5,4,0,0,1,344039
3,12,5,4,0,0,2,41877
3,12,5,4,0,0,3,478729
3,12,5,4,0,0,4,17139
3,12,5,4,0,1,0,362490
3,12,5,4,0,1,1,378847
3,12,5,4,0,1,2,730518
3,12,5,4,0,1,3,340429
3,12,5,4,0,1,4,363024
3,12,5,4,0,2,0,108747
3,12,5,4,0,2,1,413655
3,12,5,4,0,2,2,419156
3,12,5,4,0,2,3,202129
3,12,5,4,0,2,4,708909
3,12,5,4,0,3,0,217494
3,12,5,4,0,3,1,827310
3,12,5,4,0,3,2,838312
3,12,5,4,0,3,3,404258
3,12,5,4,0,3,4,417815
3,12,5,4,0,4,0,181245
3,12,5,4,0,4,1,689425
3,12,5,4,0,4,2,365259
3,12,5,4,0,4,3,670216
3,12,5,4,0,4,4,181512
3,12,5,4,1,0,0,468210
3,12,5,4,1,0,1,358115
3,12,5,4,1,0,2,685572
3,12,5,4,1,0,3,856688
3,12,5,4,1,0,4,852501
3,12,5,4,1,1,0,804831
3,12,5,4,1,1,1,387127
3,12,5,4,1,1,2,932691
3,12,5,4,1,1,3,327463
3,12,5,4,1,1,4,736766
3,12,5,4,1,2,0,141449
3,12,5,4,1,2,1,416139
3,12,5,4,1,2,2,179807
3,12,5,4,1,2,3,798241
3,12,5,4,1,2,4,621031
3,12,5,4,1,3,0,282898
3,12,5,4,1,3,1,832278
3,12,5,4,1,3,2,359614
3,12,5,4,1,3,3,596479
3,12,5,4,1,3,4,242059
3,12,5,4,1,4,0,902417
3,12,5,4,1,4,1,693565
3,12,5,4,1,4,2,966347
3,12,5,4,1,4,3,663733
3,12,5,4,1,4,4,368383
3,12,5,4,2,0,0,541815
3,12,5,4,2,0,1,737144
3,12,5,4,2,0,2,60637
3,12,5,4,2,0,3,961696
3,12,5,4,2,0,4,293138
3,12,5,4,2,1,0,259891
3,12,5,4,2,1,1,257143
3,12,5,4,2,1,2,800377
3,12,5,4,2,1,3,271585
3,12,5,4,2,1,4,995966
3,12,5,4,2,2,0,977970
3,12,5,4,2,2,1,777145
3,12,5,4,2,2,2,540114
3,12,5,4,2,2,3,581477
3,12,5,4,2,2,4,698791
3,12,5,4,2,3,0,955937
3,12,5,4,2,3,1,554287
3,12,5,4,2,3,2,80225
3,12,5,4,2,3,3,162951
3,12,5,4,2,3,4,397579
3,12,5,4,2,4,0,629947
3,12,5,4,2,4,1,628573
3,12,5,4,2,4,2,900190
3,12,5,4,2,4,3,635794
3,12,5,4,2,4,4,497983
3,12,5,4,3,0,0,369329
3,12,5,4,3,0,1,566769
3,12,5,4,3,0,2,54518
3,12,5,4,3,0,3,713674
3,12,5,4,3,0,4,121634
3,12,5,4,3,1,0,687842
3,12,5,4,3,1,1,39275
3,12,5,4,3,1,2,914425
3,12,5,4,3,1,3,66866
3,12,5,4,3,1,4,953905
3,12,5,4,3,2,0,6352
3,12,5,4,3,2,1,511784
3,12,5,4,3,2,2,774329
3,12,5,4,3,2,3,420061
3,12,5,4,3,2,4,786173
3,12,5,4,3,3,0,12704
3,12,5,4,3,3,1,23565
3,12,5,4,3,3,2,548655
3,12,5,4,3,3,3,840122
3,12,5,4,3,3,4,572343
3,12,5,4,3,4,0,343921
3,12,5,4,3,4,1,519639
3,12,5,4,3,4,2,957214
3,12,5,4,3,4,3,33433
3,12,5,4,3,4,4,976954
3,12,5,4,4,0,0,840414
3,12,5,4,4,0,1,118658
3,12,5,4,4,0,2,222654
3,12,5,4,4,0,3,673618
3,12,5,4,4,0,4,363359
3,12,5,4,4,1,0,729656
3,12,5,4,4,1,1,834507
3,12,5,4,4,1,2,719210
3,12,5,4,4,1,3,572717
3,12,5,4,4,1,4,331388
3,12,5,4,4,2,0,618898
3,12,5,4,4,2,1,550353
3,12,5,4,4,2,2,215763
3,12,5,4,4,2,3,471816
3,12,5,4,4,2,4,299417
3,12,5,4,4,3,0,237793
3,12,5,4,4,3,1,100703
3,12,5,4,4,3,2,431526
3,12,5,4,4,3,3,943632
3,12,5,4,4,3,4,598834
3,12,5,4,4,4,0,364828
3,12,5,4,4,4,1,917255
3,12,5,4,4,4,2,359605
3,12,5,4,4,4,3,786360
3,12,5,4,4,4,4,165694
4,28,4,0,0,0,0,118753
4,28,4,0,0,0,1,515906
4,28,4,0,0,0,2,372727
4,28,4,0,0,0,3,622331
4,28,4,0,0,1,0,120926
4,28,4,0,0,1,1,510374
4,28,4,0,0,1,2,373518
4,28,4,0,0,1,3,623260
4,28,4,0,0,2,0,747286
4,28,4,0,0,2,1,6915
4,28,4,0,0,2,2,249012
4,28,4,0,0,2,3,748841
4,28,4,0,0,3,0,617668
4,28,4,0,0,3,1,518672
4,28,4,0,0,3,2,872333
4,28,4,0,0,3,3,121865
4,28,4,0,1,0,0,885551
4,28,4,0,1,0,1,473149
4,28,4,0,1,0,2,628840
4,28,4,0,1,0,3,379512
4,28,4,0,1,1,0,881882
4,28,4,0,1,1,1,482489
4,28,4,0,1,1,2,627505
4,28,4,0,1,1,3,377943
4,28,4,0,1,2,0,254587
4,28,4,0,1,2,1,988328
4,28,4,0,1,2,2,751671
4,28,4,0,1,2,3,251962
4,28,4,0,1,3,0,387384
4,28,4,0,1,3,1,468479
4,28,4,0,1,3,2,129506
4,28,4,0,1,3,3,880298
4,28,4,0,2,0,0,866461
4,28,4,0,2,0,1,521748
4,28,4,0,2,0,2,621894
4,28,4,0,2,0,3,371347
4,28,4,0,2,1,0,869432
4,28,4,0,2,1,1,514184
4,28,4,0,2,1,2,622975
4,28,4,0,2,1,3,372618
4,28,4,0,2,2,0,246287
4,28,4,0,2,2,1,9455
4,28,4,0,2,2,2,748651
4,28,4,0,2,2,3,248412
4,28,4,0,2,3,0,364974
4,28,4,0,2,3,1,525530
4,28,4,0,2,3,2,121352
4,28,4,0,2,3,3,870713
4,28,4,0,3,0,0,993172
4,28,4,0,3,0,1,17388
4,28,4,0,3,0,2,997519
4,28,4,0,3,0,3,997082
4,28,4,0,3,1,0,995548
4,28,4,0,3,1,1,11340
4,28,4,0,3,1,2,998383
4,28,4,0,3,1,3,998098
4,28,4,0,3,2,0,997033
4,28,4,0,3,2,1,7560
4,28,4,0,3,2,2,998923
4,28,4,0,3,2,3,998733
4,28,4,0,3,3,0,991984
4,28,4,0,3,3,1,20412
4,28,4,0,3,3,2,997087
4,28,4,0,3,3,3,996574
4,28,4,1,0,0,0,615495
4,28,4,1,0,0,1,524204
4,28,4,1,0,0,2,871542
4,28,4,1,0,0,3,120936
4,28,4,1,0,1,0,244025
4,28,4,1,0,1,1,15213
4,28,4,1,0,1,2,747827
4,28,4,1,0,1,3,247446
4,28,4,1,0,2,0,742940
4,28,4,1,0,2,1,17979
4,28,4,1,0,2,2,247430
4,28,4,1,0,2,3,746983
4,28,4,1,0,3,0,617668
4,28,4,1,0,3,1,518672
4,28,4,1,0,3,2,872333
4,28,4,1,0,3,3,121865
4,28,4,1,1,0,0,391053
4,28,4,1,1,0,1,459139
4,28,4,1,1,0,2,130841
4,28,4,1,1,0,3,881867
4,28,4,1,1,1,0,760092
4,28,4,1,1,1,1,974318
4,28,4,1,1,1,2,253672
4,28,4,1,1,1,3,754317
4,28,4,1,1,2,0,261925
4,28,4,1,1,2,1,969648
4,28,4,1,1,2,2,754341
4,28,4,1,1,2,3,255100
4,28,4,1,1,3,0,387384
4,28,4,1,1,3,1,468479
4,28,4,1,1,3,2,129506
4,28,4,1,1,3,3,880298
4,28,4,1,2,0,0,362003
4,28,4,1,2,0,1,533094
4,28,4,1,2,0,2,120271
4,28,4,1,2,0,3,869442
4,28,4,1,2,1,0,741832
4,28,4,1,2,1,1,20801
4,28,4,1,2,1,2,247028
4,28,4,1,2,1,3,746507
4,28,4,1,2,2,0,240345
4,28,4,1,2,2,1,24583
4,28,4,1,2,2,2,746489
4,28,4,1,2,2,3,245870
4,28,4,1,2,3,0,364974
4,28,4,1,2,3,1,525530
4,28,4,1,2,3,2,121352
4,28,4,1,2,3,3,870713
4,28,4,1,3,0,0,989608
4,28,4,1,3,0,1,26460
4,28,4,1,3,0,2,996223
4,28,4,1,3,0,3,995558
4,28,4,1,3,1,0,993469
4,28,4,1,3,1,1,16632
4,28,4,1,3,1,2,997627
4,28,4,1,3,1,3,997209
4,28,4,1,3,2,0,992281
4,28,4,1,3,2,1,19656
4,28,4,1,3,2,2,997195
4,28,4,1,3,2,3,996701
4,28,4,1,3,3,0,991984
4,28,4,1,3,3,1,20412
4,28,4,1,3,3,2,997087
4,28,4,1,3,3,3,996574
4,28,4,2,0,0,0,494569
4,28,4,2,0,0,1,13830
4,28,4,2,0,0,2,498024
4,28,4,2,0,0,3,497679
4,28,4,2,0,1,0,872558
4,28,4,2,0,1,1,506225
4,28,4,2,0,1,2,624112
4,28,4,2,0,1,3,373956
4,28,4,2,0,2,0,997830
4,28,4,2,0,2,1,5532
4,28,4,2,0,2,2,999212
4,28,4,2,0,2,3,999074
4,28,4,2,1,0,0,509174
4,28,4,2,1,0,1,976653
4,28,4,2,1,0,2,503339
4,28,4,2,1,0,3,503924
4,28,4,2,1,1,0,129128
4,28,4,2,1,1,1,489494
4,28,4,2,1,1,2,376503
4,28,4,2,1,1,3,626767
4,28,4,2,1,2,0,3669
4,28,4,2,1,2,1,990663
4,28,4,2,1,2,2,1335
4,28,4,2,1,2,3,1569
4,28,4,2,2,0,0,492574
4,28,4,2,2,0,1,18910
4,28,4,2,2,0,2,497299
4,28,4,2,2,0,3,496824
4,28,4,2,2,1,0,121658
4,28,4,2,2,1,1,508511
4,28,4,2,2,1,2,373785
4,28,4,2,2,1,3,623572
4,28,4,2,2,2,0,997032
4,28,4,2,2,2,1,7564
4,28,4,2,2,2,2,998922
4,28,4,2,2,2,3,998732
4,28,4,2,3,0,0,994063
4,28,4,2,3,0,1,15120
4,28,4,2,3,0,2,997843
4,28,4,2,3,0,3,997463
4,28,4,2,3,1,0,997330
4,28,4,2,3,1,1,6804
4,28,4,2,3,1,2,999031
4,28,4,2,3,1,3,998860
4,28,4,2,3,2,0,997627
4,28,4,2,3,2,1,6048
4,28,4,2,3,2,2,999139
4,28,4,2,3,2,3,998987
4,28,4,3,0,0,0,997830
4,28,4,3,0,0,1,5532
4,28,4,3,0,0,2,999212
4,28,4,3,0,0,3,999074
4,28,4,3,0,1,0,872558
4,28,4,3,0,1,1,506225
4,28,4,3,0,1,2,624112
4,28,4,3,0,1,3,373956
4,28,4,3,0,2,0,369297
4,28,4,3,0,2,1,514523
4,28,4,3,0,2,2,122924
4,28,4,3,0,2,3,872564
4,28,4,3,0,3,0,870385
4,28,4,3,0,3,1,511757
4,28,4,3,0,3,2,623321
4,28,4,3,0,3,3,373027
4,28,4,3,1,0,0,3669
4,28,4,3,1,0,1,990663
4,28,4,3,1,0,2,1335
4,28,4,3,1,0,3,1569
4,28,4,3,1,1,0,129128
4,28,4,3,1,1,1,489494
4,28,4,3,1,1,2,376503
4,28,4,3,1,1,3,626767
4,28,4,3,1,2,0,634633
4,28,4,3,1,2,1,475484
4,28,4,3,1,2,2,878507
4,28,4,3,1,2,3,129119
4,28,4,3,1,3,0,132797
4,28,4,3,1,3,1,480154
4,28,4,3,1,3,2,377838
4,28,4,3,1,3,3,628336
4,28,4,3,2,0,0,997032
4,28,4,3,2,0,1,7564
4,28,4,3,2,0,2,998922
4,28,4,3,2,0,3,998732
4,28,4,3,2,1,0,121658
4,28,4,3,2,1,1,508511
4,28,4,3,2,1,2,373785
4,28,4,3,2,1,3,623572
4,28,4,3,2,2,0,617203
4,28,4,3,2,2,1,519857
4,28,4,3,2,2,2,872165
4,28,4,3,2,2,3,121664
4,28,4,3,2,3,0,118687
4,28,4,3,2,3,1,516075
4,28,4,3,2,3,2,372704
4,28,4,3,2,3,3,622301
4,28,4,3,3,0,0,997627
4,28,4,3,3,0,1,6048
4,28,4,3,3,0,2,999139
4,28,4,3,3,0,3,998987
4,28,4,3,3,1,0,997330
4,28,4,3,3,1,1,6804
4,28,4,3,3,1,2,999031
4,28,4,3,3,1,3,998860
4,28,4,3,3,2,0,993766
4,28,4,3,3,2,1,15876
4,28,4,3,3,2,2,997735
4,28,4,3,3,2,3,997336
4,28,4,3,3,3,0,994954
4,28,4,3,3,3,1,12852
4,28,4,3,3,3,2,998167
4,28,4,3,3,3,3,997844
5,21,2,0,0,0,0,770119
5,21,2,0,0,0,1,392447
5,21,2,0,0,1,0,735636
5,21,2,0,0,1,1,229885
5,21,2,0,1,0,0,287355
5,21,2,0,1,0,1,545160
5,21,2,0,1,1,0,80458
5,21,2,0,1,1,1,712648
5,21,2,1,0,0,0,816095
5,21,2,1,0,0,1,371101
5,21,2,1,0,1,0,988510
5,21,2,1,0,1,1,183908
5,21,2,1,1,0,0,229885
5,21,2,1,1,0,1,607556
5,21,2,1,1,1,0,264367
5,21,2,1,1,1,1,770119
8,18,3,0,0,0,0,897863
8,18,3,0,0,0,1,980233
8,18,3,0,0,0,2,494235
8,18,3,0,0,1,0,582651
8,18,3,0,0,1,1,754349
8,18,3,0,0,1,2,585760
8,18,3,0,0,2,0,2198
8,18,3,0,0,2,1,541645
8,18,3,0,0,2,2,347795
8,18,3,0,1,0,0,428336
8,18,3,0,1,0,1,453874
8,18,3,0,1,0,2,153213
8,18,3,0,1,1,0,137286
8,18,3,0,1,1,1,352739
8,18,3,0,1,1,2,737143
8,18,3,0,1,2,0,894016
8,18,3,0,1,2,1,615690
8,18,3,0,1,2,2,218928
8,18,3,0,2,0,0,945637
8,18,3,0,2,0,1,844318
8,18,3,0,2,0,2,392095
8,18,3,0,2,1,0,380012
8,18,3,0,2,1,1,704376
8,18,3,0,2,1,2,168408
8,18,3,0,2,2,0,850634
8,18,3,0,2,2,1,668224
8,18,3,0,2,2,2,349993
8,18,3,1,0,0,0,2198
8,18,3,1,0,0,1,541645
8,18,3,1,0,0,2,347795
8,18,3,1,0,1,0,900061
8,18,3,1,0,1,1,521875
8,18,3,1,0,1,2,842030
8,18,3,1,0,2,0,160903
8,18,3,1,0,2,1,425408
8,18,3,1,0,2,2,475930
8,18,3,1,1,0,0,894016
8,18,3,1,1,0,1,615690
8,18,3,1,1,0,2,218928
8,18,3,1,1,1,0,322349
8,18,3,1,1,1,1,69561
8,18,3,1,1,1,2,372141
8,18,3,1,1,2,0,486546
8,18,3,1,1,2,1,474101
8,18,3,1,1,2,2,36427
8,18,3,1,2,0,0,850634
8,18,3,1,2,0,1,668224
8,18,3,1,2,0,2,349993
8,18,3,1,2,1,0,796268
8,18,3,1,2,1,1,512539
8,18,3,1,2,1,2,742088
8,18,3,1,2,2,0,58759
8,18,3,1,2,2,1,72304
8,18,3,1,2,2,2,636833
8,18,3,2,0,0,0,158705
8,18,3,2,0,0,1,883766
8,18,3,2,0,0,2,128135
8,18,3,2,0,1,0,895665
8,18,3,2,0,1,1,438588
8,18,3,2,0,1,2,146440
8,18,3,2,0,2,0,213072
8,18,3,2,0,2,1,206114
8,18,3,2,0,2,2,402710
8,18,3,2,1,0,0,592533
8,18,3,2,1,0,1,858414
8,18,3,2,1,0,2,817502
8,18,3,2,1,1,0,534323
8,18,3,2,1,1,1,838187
8,18,3,2,1,1,2,934288
8,18,3,2,1,2,0,719386
8,18,3,2,1,2,1,555009
8,18,3,2,1,2,2,569286
8,18,3,2,2,0,0,208128
8,18,3,2,2,0,1,404083
8,18,3,2,2,0,2,286840
8,18,3,2,2,1,0,95003
8,18,3,2,2,1,1,176094
8,18,3,2,2,1,2,42102
8,18,3,2,2,2,0,511259
8,18,3,2,2,2,1,984260
8,18,3,2,2,2,2,615782
9,22,3,0,0,0,0,508775
9,22,3,0,0,0,1,771932
9,22,3,0,0,0,2,631580
9,22,3,0,0,1,0,385968
9,22,3,0,0,1,1,964915
9,22,3,0,0,1,2,789475
9,22,3,0,0,2,0,535090
9,22,3,0,0,2,1,587721
9,22,3,0,0,2,2,526317
9,22,3,0,1,0,0,834883
9,22,3,0,1,0,1,920540
9,22,3,0,1,0,2,33024
9,22,3,0,1,1,0,793603
9,22,3,0,1,1,1,150672
9,22,3,0,1,1,2,41280
9,22,3,0,1,2,0,927763
9,22,3,0,1,2,1,652737
9,22,3,0,1,2,2,14448
9,22,3,0,2,0,0,871004
9,22,3,0,2,0,1,510837
9,22,3,0,2,0,2,692469
9,22,3,0,2,1,0,88752
9,22,3,0,2,1,1,888547
9,22,3,0,2,1,2,115584
9,22,3,0,2,2,0,631065
9,22,3,0,2,2,1,160991
9,22,3,0,2,2,2,240455
9,22,3,1,0,0,0,385968
9,22,3,1,0,0,1,964915
9,22,3,1,0,0,2,789475
9,22,3,1,0,1,0,87724
9,22,3,1,0,1,1,719300
9,22,3,1,0,1,2,315788
9,22,3,1,0,2,0,359653
9,22,3,1,0,2,1,149123
9,22,3,1,0,2,2,894738
9,22,3,1,1,0,0,793603
9,22,3,1,1,0,1,150672
9,22,3,1,1,0,2,41280
9,22,3,1,1,1,0,525283
9,22,3,1,1,1,1,146545
9,22,3,1,1,1,2,94944
9,22,3,1,1,2,0,700723
9,22,3,1,1,2,1,418475
9,22,3,1,1,2,2,59856
9,22,3,1,2,0,0,88752
9,22,3,1,2,0,1,888547
9,22,3,1,2,0,2,115584
9,22,3,1,2,1,0,4129
9,22,3,1,2,1,1,343653
9,22,3,1,2,1,2,865845
9,22,3,1,2,2,0,328691
9,22,3,1,2,2,1,238390
9,22,3,1,2,2,2,567598
9,22,3,2,0,0,0,824566
9,22,3,2,0,0,1,561405
9,22,3,2,0,0,2,368421
9,22,3,2,0,1,0,385968
9,22,3,2,0,1,1,964915
9,22,3,2,0,1,2,789475
9,22,3,2,0,2,0,114039
9,22,3,2,0,2,1,535089
9,22,3,2,0,2,2,210525
9,22,3,2,1,0,0,772963
9,22,3,2,1,0,1,765741
9,22,3,2,1,0,2,45408
9,22,3,2,1,1,0,793603
9,22,3,2,1,1,1,150672
9,22,3,2,1,1,2,41280
9,22,3,2,1,2,0,618163
9,22,3,2,1,2,1,878745
9,22,3,2,1,2,2,76368
9,22,3,2,2,0,0,697629
9,22,3,2,2,0,1,77399
9,22,3,2,2,0,2,327143
9,22,3,2,2,1,0,88752
9,22,3,2,2,1,1,888547
9,22,3,2,2,1,2,115584
9,22,3,2,2,2,0,764193
9,22,3,2,2,2,1,993810
9,22,3,2,2,2,2,413831
11,6,5,0,0,0,0,570625
11,6,5,0,0,0,1,377012
11,6,5,0,0,0,2,278995
11,6,5,0,0,0,3,927025
11,6,5,0,0,0,4,497167
11,6,5,0,0,1,0,570625
11,6,5,0,0,1,1,377012
11,6,5,0,0,1,2,278995
11,6,5,0,0,1,3,927025
11,6,5,0,0,1,4,497167
11,6,5,0,0,2,0,481641
11,6,5,0,0,2,1,735634
11,6,5,0,0,2,2,549373
11,6,5,0,0,2,3,704391
11,6,5,0,0,2,4,185729
11,6,5,0,0,3,0,659609
11,6,5,0,0,3,1,18390
11,6,5,0,0,3,2,8617
11,6,5,0,0,3,3,149656
11,6,5,0,0,3,4,808605
11,6,5,0,0,4,0,624767
11,6,5,0,0,4,1,276629
11,6,5,0,0,4,2,789709
11,6,5,0,0,4,3,728717
11,6,5,0,0,4,4,353341
