observable_id,observable_code,value
0,0,1
1,1,1
2,2,16
3,3,4
4,4,14
5,5,4096
6,6,42
7,7,18
8,8,6
9,9,0
10,10,8
11,11,1
12,12,0
13,13,4
14,14,8184
15,15,4
16,16,4
17,17,2
18,18,1
19,19,0
20,20,0
21,21,0
