observable_id,observable_code,value,scale_code
0,0,144,0
1,1,487344,0
2,2,11213312,0
3,3,10515968,0
4,4,2601984,0
5,5,1,0
6,6,24,0
7,7,34,0
8,8,0,0
9,9,130707,0
10,10,14,0
11,11,24,0
12,12,32,0
13,13,12,0
14,14,12,0
15,15,12,0
16,16,2601984,0
17,17,130707,0
18,18,2601984,0
19,19,130707,0
20,20,4,0
21,21,7735158,0
22,22,1,0
23,23,1,0
24,24,1,0
25,25,1,0
