observable_id,observable_code,value
0,0,1
1,1,1
2,2,1
3,3,1000003
4,4,56
5,5,23
6,6,24
7,7,23
8,8,23
9,9,56
10,10,24
11,11,13
12,12,43
13,13,112
14,14,112
15,15,112
16,16,0
17,17,0
18,18,1
19,19,0
20,20,23
21,21,12
22,22,3
23,23,-2
24,24,1
25,25,62
26,26,50
27,27,120
28,28,54
29,29,1
30,30,0
31,31,0
