observable_id,observable_code,value
0,0,985
1,1,51
2,2,3
3,3,1275
4,4,664
5,5,611
6,6,0
7,7,2
8,8,3
9,9,0
10,10,1003
11,11,14
12,12,4584
13,13,1
14,14,733
15,15,32
16,16,32
17,17,57
18,18,54
19,19,818911361
20,20,398565772
21,21,57
22,22,53
23,23,20321197
24,24,36233252
25,25,48
26,26,3
27,27,1
