observable_id,observable_code,value
0,0,4
1,1,4
2,2,29
3,3,108
4,4,64
5,5,172
6,6,0
7,7,8
8,8,0
9,9,15
10,10,8
11,11,15
12,12,110
13,13,11
14,14,25
15,15,18
16,16,26
17,17,3
18,18,3
19,19,0
20,20,0
21,21,0
22,22,0
23,23,0
24,24,6
