observable_id,observable_code,value
0,0,56
1,1,28
2,2,28
3,3,28
4,4,24
5,5,5
6,6,5
7,7,256
8,8,5
9,9,33
10,10,23
11,11,33
12,12,23
13,13,1
14,14,1
15,15,1
16,16,0
17,17,0
18,18,0
19,19,0
20,20,1
21,21,0
