shell,scale,sample,local_eta,target_2_over_w,eta_minus_target,top_eigen,p_min,p_max,psi,ratio,theta_std,theta_min,theta_max
12,0,18,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,19,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,20,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,-0.0,-0.0
12,0,21,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,22,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,23,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,24,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,25,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,-0.0,-0.0
12,0,26,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,27,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,-0.0,-0.0
12,0,28,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,29,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,-0.0,-0.0
12,0,30,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,31,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,-0.0,-0.0
12,0,32,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,33,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,34,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,35,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,-0.0,-0.0
12,0,36,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,37,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,-0.0,-0.0
12,0,38,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,0.0,0.0
12,0,39,0.04347826086956503,0.16666666666666666,-0.12318840579710164,0.9999999999999972,0.0416666666666667,0.04166666666666694,0.0,1.0,0.0,-0.0,-0.0
12,0.5,0,0.06558486654993244,0.16666666666666666,-0.10108180011673422,1.0000000000000002,0.01919787272169234,0.06446021918625956,-2.325263133716433,0.09775771731524549,0.49999999999946176,-1.1604955194904272,1.1789257016546864
12,0.5,1,0.06917771660813188,0.16666666666666666,-0.09748895005853478,1.0000000000000004,0.015320760811136673,0.05750735404242144,-1.6372384112416007,0.19451647575843295,0.49999999999956024,-1.4270717186790272,0.7737746228103973
12,0.5,2,0.0609573164882475,0.16666666666666666,-0.10570935017841915,0.9999999999999999,0.024177016593583095,0.06296214235056703,-2.0933785402610097,0.12326995897053643,0.4999999999994726,-0.856385811670053,1.0833101690069327
12,0.5,3,0.06401948956934551,0.16666666666666666,-0.10264717709732114,1.0,0.020904212965116273,0.06247470126451939,-2.1697839944378288,0.11420228257502911,0.4999999999995069,-1.0507984355785458,1.0495067498363009
12,0.5,4,0.06697262700843892,0.16666666666666666,-0.09969403965822773,1.0000000000000004,0.01770677311214405,0.06138548307734408,-2.046228669788981,0.12922132206474157,0.49999999999956446,-1.2552345127351825,0.9877205119608964
12,0.5,5,0.06209570410177932,0.16666666666666666,-0.10457096256488733,0.9999999999999998,0.023045747108696085,0.06488730832873542,-2.3949622371530257,0.09117612192752868,0.4999999999995289,-0.9246221321252613,1.206681368690158
12,0.5,6,0.05888847829300008,0.16666666666666666,-0.10777818837366658,0.9999999999999999,0.026616248753008023,0.0666303087716136,-2.8525642479742555,0.05769618370360496,0.4999999999995266,-0.7339455264327399,1.325235922086411
12,0.5,7,0.06334683963340063,0.16666666666666666,-0.10331982703326603,1.0,0.02163616294456874,0.059968271609612524,-2.03780262612152,0.13031474671991328,0.4999999999994754,-1.0051417882020408,0.9080251347525021
12,0.5,8,0.06456438501236869,0.16666666666666666,-0.10210228165429797,0.9999999999999996,0.020300771643953917,0.058940721419414865,-1.890011247739178,0.15107010962962406,0.49999999999934863,-1.0872823056969538,0.8561911100989787
12,0.5,9,0.06383989885590001,0.16666666666666666,-0.10282676781076665,1.0,0.021153528347448963,0.060814114312072065,-2.208829400725521,0.10982913920595545,0.4999999999994945,-1.0361886899412427,0.9507298323205017
12,0.5,10,0.06334178257354328,0.16666666666666666,-0.10332488409312338,0.9999999999999997,0.02159228487199073,0.06165272620836605,-2.196244690291026,0.11122004081015037,0.4999999999994146,-1.0079343045081883,0.9987967892176866
12,0.5,11,0.06411761598748837,0.16666666666666666,-0.10254905067917829,1.0,0.020724148642505474,0.06225999664361073,-2.06516355714799,0.12679755022623862,0.4999999999995381,-1.0547648782483334,1.0355690874868049
12,0.5,12,0.06621794179613001,0.16666666666666666,-0.10044872487053665,0.9999999999999997,0.018499897276684156,0.06666799491091892,-2.590015538931854,0.07501887436309346,0.499999999999563,-1.2055537891615855,1.3326502631764423
12,0.5,13,0.06707813706411661,0.16666666666666666,-0.09958852960255005,0.9999999999999998,0.017598793028904998,0.06329498946442044,-2.2616052871804184,0.10418310664023223,0.49999999999945133,-1.267666785458559,1.1049962798400976
12,0.5,14,0.06379033413554692,0.16666666666666666,-0.10287633253111973,0.9999999999999996,0.021230180260006337,0.06292132082713553,-2.3699899809727647,0.09348166286869289,0.4999999999994256,-1.037356562883481,1.0779364622615812
12,0.5,15,0.05926932674060256,0.16666666666666666,-0.1073973399260641,1.0000000000000004,0.026063654570061483,0.061282301664873806,-2.129445522289779,0.11890320475436811,0.49999999999946376,-0.7508594016875111,0.9820106010948753
12,0.5,16,0.060431672066501,0.16666666666666666,-0.10623499460016567,1.0,0.024813714549136088,0.05993282762967769,-2.1473960903794183,0.11678786723696105,0.4999999999992942,-0.8245526883855651,0.9026597990757343
12,0.5,17,0.05944042466507779,0.16666666666666666,-0.10722624200158887,1.0,0.02602229665926318,0.06223690091084399,-2.4445178567835075,0.08676795940125577,0.49999999999946054,-0.7656548356404543,1.0365153209914733
12,0.5,18,0.066029726333502,0.16666666666666666,-0.10063694033316466,1.0000000000000004,0.018813487268875297,0.0578037744453576,-1.5559975365424652,0.21097881855455214,0.4999999999995016,-1.1745881914736156,0.7919336410936186
12,0.5,19,0.07015838489174515,0.16666666666666666,-0.0965082817749215,0.9999999999999996,0.014322376652056244,0.05800876456906871,-1.6707891062996296,0.18809857728761625,0.49999999999959466,-1.5103170747796668,0.8020509302961097
12,0.5,20,0.06798324436706994,0.16666666666666666,-0.09868342229959672,1.0000000000000004,0.016680493102059362,0.056865702548940474,-1.6249922312380898,0.19691320497005824,0.49999999999959477,-1.327624066029144,0.740922383214917
12,0.5,21,0.06640157566926755,0.16666666666666666,-0.10026509099739911,1.0000000000000002,0.018300221914298954,0.06014844943057191,-1.807213366596324,0.16411081689144086,0.49999999999951794,-1.2115774327648003,0.9167196560880206
12,0.5,22,0.06052340162309459,0.16666666666666666,-0.10614326504357208,0.9999999999999996,0.0247207971673248,0.06055672177569005,-2.2393799674420185,0.10652453258574554,0.4999999999994489,-0.8302222910363212,0.93751379046543
12,0.5,23,0.058335243498641665,0.16666666666666666,-0.10833142316802499,1.0000000000000002,0.027425436559714893,0.0636336403622176,-2.3882203930758052,0.0917928938791457,0.4999999999994693,-0.6879889525043767,1.1234567810722018
12,0.5,24,0.06173532064104236,0.16666666666666666,-0.10493134602562429,0.9999999999999997,0.023544158576412226,0.06086833107582114,-2.2361526642092695,0.10686887490379035,0.4999999999994899,-0.8985517211954464,0.9584529618405483
12,0.5,25,0.06638055301265411,0.16666666666666666,-0.10028611365401255,1.0000000000000004,0.018366121754306738,0.060372295694268927,-2.10230307537074,0.12217472638391784,0.49999999999948547,-1.215260747312302,0.9307129467538133
12,0.5,26,0.06138785269100663,0.16666666666666666,-0.10527881397566002,0.9999999999999998,0.023964954487321017,0.061036549466259256,-2.3112409179464475,0.09913815288467234,0.4999999999992934,-0.8775819691430959,0.9648466406476126
12,0.5,27,0.06264024001771226,0.16666666666666666,-0.1040264266489544,1.0000000000000007,0.022329203512890985,0.05833371407825917,-2.0076759963945134,0.13430042694822603,0.4999999999994605,-0.9618030087093229,0.8105736238502892
12,0.5,28,0.06276353381784315,0.16666666666666666,-0.1039031328488235,0.9999999999999999,0.022352875345544043,0.05713038119282417,-1.957456616712994,0.14121713385351814,0.4999999999995607,-0.9647359036108372,0.7503197046723232
12,0.5,29,0.06374115636048851,0.16666666666666666,-0.10292551030617815,0.9999999999999997,0.02119739599579145,0.06251484461314448,-2.2640144142551435,0.10393241838847089,0.4999999999996095,-1.0337463794639283,1.0551964112046586
12,0.5,30,0.07036127208788441,0.16666666666666666,-0.09630539457878225,1.0000000000000002,0.014052565799035615,0.059745406016376075,-1.7295694563517188,0.17736075508030147,0.4999999999994685,-1.5297220094935526,0.899734863056735
12,0.5,31,0.06694165434701001,0.16666666666666666,-0.09972501231965665,0.9999999999999998,0.017810542290148286,0.0581059391860945,-1.6309126541022199,0.19575083977106397,0.4999999999994932,-1.2455839211233244,0.8071051563865969
12,0.5,32,0.061208483880640915,0.16666666666666666,-0.10545818278602574,1.0000000000000004,0.02383926247953186,0.06123706484870485,-2.377558950623108,0.09277677400599313,0.499999999999448,-0.8798145764706367,0.9703593352924214
12,0.5,33,0.05881335276292569,0.16666666666666666,-0.10785331390374098,1.0000000000000002,0.026886593876829845,0.06184796480561375,-2.2651460595734774,0.10381487027770762,0.4999999999994309,-0.716331739621183,1.0199139267283894
12,0.5,34,0.06277240105306522,0.16666666666666666,-0.10389426561360143,1.0,0.022490033946968163,0.05913407012178715,-1.7986560782057728,0.16552118634221544,0.4999999999994936,-0.9507495809591902,0.8593869576166676
12,0.5,35,0.0675332181731244,0.16666666666666666,-0.09913344849354226,1.0000000000000007,0.017146526840584125,0.06064382151736745,-1.8065074019494478,0.164226714231235,0.49999999999951217,-1.2926481975950654,0.9489788195143997
12,0.5,36,0.06924832309571118,0.16666666666666666,-0.09741834357095548,0.9999999999999993,0.015241768397851917,0.06466504101524762,-2.146938726060603,0.11684129405713502,0.49999999999952127,-1.4369795663314553,1.1988990978115868
12,0.5,37,0.0642418085483592,0.16666666666666666,-0.10242485811830745,0.9999999999999993,0.02060022578314493,0.06433482505362395,-2.4585764696700174,0.08555665681669529,0.4999999999994583,-1.0705561318471741,1.169161562528073
12,0.5,38,0.0632559427562382,0.16666666666666666,-0.10341072391042845,1.0000000000000002,0.021637179319015678,0.06123598656627642,-2.2146376169535236,0.10919307679945693,0.49999999999948647,-1.0039711120423482,0.9730753487554314
12,0.5,39,0.06715109883953546,0.16666666666666666,-0.0995155678271312,1.0000000000000002,0.01754011149399427,0.06047859641403058,-2.0146513212597785,0.1333668974615211,0.49999999999943184,-1.2706370680520291,0.9361197363432642
12,1,0,0.07596792024604838,0.16666666666666666,-0.09069874642061827,0.9999999999999996,0.008848450779594227,0.07668576979160364,-9.892880908017787,5.0533154718848646e-05,0.9999999999989334,-2.0505420581321645,2.348467224951471
12,1,1,0.07851452263654699,0.16666666666666666,-0.08815214403011967,0.9999999999999996,0.00599482631711084,0.07449241604369643,-6.520659292505653,0.0014726978435660024,0.9999999999991391,-2.4057618143013997,2.060219081061883
12,1,2,0.07943808378826402,0.16666666666666666,-0.08722858287840264,1.0,0.011909024978279469,0.07151420961087966,-7.254618108359108,0.0007069022878348375,0.9999999999991593,-1.7947376261649721,1.8593066610752262
12,1,3,0.0766643332751744,0.16666666666666666,-0.09000233339149226,0.9999999999999994,0.008073798950557362,0.07683106956991428,-9.134252329718471,0.0001079057572640178,0.9999999999989132,-2.14432565974403,2.3709204804581994
12,1,4,0.07687277210463328,0.16666666666666666,-0.08979389456203338,1.0000000000000002,0.008109022042800245,0.0744535264680101,-6.889654863200419,0.0010182652211543925,0.9999999999989758,-2.0872071454327252,2.0283429524196976
12,1,5,0.0924579533378185,0.16666666666666666,-0.07420871332884815,1.0,0.01241968013002636,0.07165531451104575,-6.38586272572983,0.0016852139908068488,0.9999999999991732,-1.6072956207447433,1.6918295754207533
12,1,6,0.07850710331443264,0.16666666666666666,-0.08815956335223402,1.0000000000000007,0.005655250591055138,0.07574228892617665,-8.40696457329021,0.00022330666020670419,0.9999999999989023,-2.5222908307264538,2.2295561925841727
12,1,7,0.0799783663186897,0.16666666666666666,-0.08668830034797696,1.0,0.004178093966294313,0.07144151170233862,-5.149841112720928,0.005800326251686777,0.999999999998981,-2.879135224809487,1.79887585793822
12,1,8,0.07809336510241992,0.16666666666666666,-0.08857330156424674,1.0000000000000004,0.006255406262293899,0.07692043332594069,-9.291084672597407,9.224295259487047e-05,0.9999999999990372,-2.4116232041626295,2.342244083532853
12,1,9,0.07829573937904659,0.16666666666666666,-0.08837092728762007,1.0,0.00610413178308742,0.06993793281635191,-5.396515215208866,0.004532347711131376,0.9999999999987587,-2.38254520837092,1.5673379784089736
12,1,10,0.07680304638765259,0.16666666666666666,-0.08986362027901407,1.0000000000000002,0.014042996202354427,0.07450309518534856,-8.738410280799169,0.000160308531000198,0.9999999999988789,-1.6251814111376923,1.9609523150919923
12,1,11,0.07862913673470487,0.16666666666666666,-0.08803752993196179,0.9999999999999993,0.009157663293688207,0.0728865293069335,-6.011829054966328,0.002449603620743029,0.9999999999986078,-1.9312911766864296,1.8657662970918518
12,1,12,0.07745429080124251,0.16666666666666666,-0.08921237586542415,0.9999999999999998,0.00759693660526142,0.07144681787880469,-5.186967246956045,0.005588930985992752,0.9999999999989735,-2.116683190315429,1.6915287914013002
12,1,13,0.0747443282224467,0.16666666666666666,-0.09192233844421996,0.9999999999999998,0.010866092440919994,0.07676451864418786,-10.171180425629558,3.825713704714415e-05,0.9999999999990332,-1.745941102205125,2.376984125275694
12,1,14,0.07645260810456601,0.16666666666666666,-0.09021405856210064,0.9999999999999991,0.008631258074392696,0.07386503841670022,-7.004552102434196,0.0009077404189632089,0.9999999999989522,-2.0356566060156807,2.0578045212014056
12,1,15,0.08243542395030463,0.16666666666666666,-0.08423124271636202,1.0000000000000002,0.012229951841969032,0.07344548265132994,-6.758899692977612,0.0011605053838878428,0.9999999999989331,-1.718074168397281,1.9298378860646686
12,1,16,0.07711165879696136,0.16666666666666666,-0.0895550078697053,1.0000000000000002,0.007615943545617628,0.07414439796739318,-7.058307945834822,0.0008602324230800357,0.9999999999989158,-2.1943722608847294,2.0734595035970442
12,1,17,0.07976921601997998,0.16666666666666666,-0.08689745064668668,0.9999999999999998,0.008346794261025654,0.07310599970397746,-6.516542011156793,0.001478773854670041,0.9999999999990259,-2.046041204085063,1.9418633614675265
12,1,18,0.0734090265080174,0.16666666666666666,-0.09325764015864926,0.9999999999999998,0.013288998583925992,0.0779101551929164,-11.227443212637542,1.3304034636159031e-05,0.9999999999990019,-1.6379563090597864,2.52300202133941
12,1,19,0.07800714109580861,0.16666666666666666,-0.08865952557085804,1.0000000000000004,0.011069119612690847,0.07463129279832373,-7.251462836069195,0.0007091362796080674,0.999999999998959,-1.8679856093515494,2.0885920667423057
12,1,20,0.07820206174513938,0.16666666666666666,-0.08846460492152727,1.0000000000000004,0.00595387391530002,0.07259101858377287,-6.331754202347748,0.0017789104615376244,0.9999999999989928,-2.451062894638082,1.829912718413289
12,1,21,0.07754275742351446,0.16666666666666666,-0.0891239092431522,1.0000000000000002,0.011957572410758907,0.0753487365481006,-7.427966752217345,0.0005943948360793361,0.9999999999992402,-1.7709067568767618,2.086011570029087
12,1,22,0.07792827221643027,0.16666666666666666,-0.08873839445023639,0.9999999999999999,0.007619532517132098,0.06807448271489017,-5.169121842187781,0.005689562960238322,0.9999999999991096,-2.231218703075242,1.5394981759711834
12,1,23,0.08785813889702684,0.16666666666666666,-0.07880852776963981,0.9999999999999996,0.015611575382899638,0.07601062720400384,-8.975366651842528,0.00012648755275363,0.9999999999983378,-1.5285441100234392,2.2349443866590915
12,1,24,0.07904987425853334,0.16666666666666666,-0.08761679240813332,1.0,0.005257383511670544,0.06592256060314422,-3.8781956143609566,0.020688120871889752,0.999999999998797,-2.5381903763530818,1.34912950364343
12,1,25,0.07804648065300593,0.16666666666666666,-0.08862018601366073,1.0,0.006884954836026784,0.0720544663921928,-6.512971711180776,0.001484062957150768,0.9999999999990314,-2.2545521814294633,1.8369451065196545
12,1,26,0.07751649661578874,0.16666666666666666,-0.08915017005087791,0.9999999999999999,0.013163220732536821,0.07749620202301684,-10.121376458709616,4.021073900006235e-05,0.9999999999983324,-1.6329288145538703,2.389170278116865
12,1,27,0.07922859844247714,0.16666666666666666,-0.08743806822418952,1.0,0.012856085740159083,0.07218773185814754,-6.88878499713731,0.0010191513608690753,0.9999999999987482,-1.7753278477382815,1.960029591915068
12,1,28,0.07991850254643196,0.16666666666666666,-0.0867481641202347,1.0000000000000002,0.011186557978876714,0.07822959680475587,-10.60408527296931,2.481442866491445e-05,0.9999999999991352,-1.6759518078180242,2.5381000766846626
12,1,29,0.07915199658129936,0.16666666666666666,-0.0875146700853673,1.0000000000000002,0.007111772055586575,0.07289728688578499,-6.418055687465855,0.001631825931961818,0.9999999999990596,-2.2396134432420807,1.8528951423821842
12,1,30,0.07511419825602758,0.16666666666666666,-0.09155246841063908,0.9999999999999993,0.00993132381088959,0.07627430541317348,-8.788901185249564,0.0001524153519432173,0.9999999999990741,-1.9224349001097958,2.358813591274905
12,1,31,0.07762597485220193,0.16666666666666666,-0.08904069181446472,0.9999999999999998,0.010378390928391712,0.06848908503967052,-5.055850299116278,0.006371946397802116,0.999999999999055,-1.8195847855037635,1.5439576256937928
12,1,32,0.09678072466598167,0.16666666666666666,-0.06988594200068499,1.0,0.005699719821007965,0.07005605078320631,-5.137696597759941,0.0058711978803414775,0.9999999999990227,-2.392624064101038,1.577565754278514
12,1,33,0.07681654370039587,0.16666666666666666,-0.08985012296627079,1.0,0.00815407615439787,0.07120861202283582,-6.009336561990879,0.002455716855993441,0.9999999999986047,-2.1719213706081497,1.6409615201874177
12,1,34,0.07381499126101783,0.16666666666666666,-0.09285167540564883,0.9999999999999996,0.012316837983315348,0.0765359971959348,-9.539528650696134,7.19507536035528e-05,0.9999999999986882,-1.711205646344736,2.360372029931074
12,1,35,0.0776675126940484,0.16666666666666666,-0.08899915397261826,1.0000000000000004,0.007002474165145602,0.07776778430619279,-10.80585254615563,2.028046306026373e-05,0.9999999999989297,-2.322096005069232,2.5326595310284055
12,1,36,0.0830475052316724,0.16666666666666666,-0.08361916143499426,1.0000000000000002,0.012274560467380775,0.0759238373310977,-8.189430975107523,0.0002775717845666246,0.9999999999991915,-1.6918300412622487,2.1605554635618227
12,1,37,0.07972778835239133,0.16666666666666666,-0.08693887831427533,1.0000000000000004,0.004166992339678939,0.06803100345460018,-4.948708006991675,0.00709256655838624,0.9999999999988792,-2.826901014599975,1.4012753153075912
12,1,38,0.080459902492612,0.16666666666666666,-0.08620676417405465,0.9999999999999996,0.0033407714959693114,0.07179413379233453,-5.603953951299366,0.003683271411079729,0.999999999998899,-3.0498532160068956,1.8328776759347905
12,1,39,0.07812705784399587,0.16666666666666666,-0.08853960882267078,1.0,0.006673272092192199,0.07369629099454991,-7.344033476226207,0.0006464378636858684,0.9999999999990135,-2.2879343726091466,1.9461119409718906
12,2,0,0.21482051877967723,0.16666666666666666,0.04815385211301057,0.9999999999999998,0.0007710417339257522,0.07992520210663696,-11.87327732782899,6.9743088286815495e-06,1.99999999999739,-3.9096107468915777,3.019457914035469
12,2,1,0.23867002133730114,0.16666666666666666,0.07200335467063448,1.0000000000000004,0.0003857226085245803,0.08295302163075166,-24.88512880824414,1.5578508555018546e-11,1.999999999997701,-5.109362119529802,4.326466694405445
12,2,2,0.20084004529729088,0.16666666666666666,0.034173378630624224,0.9999999999999998,0.0017137644213191866,0.08161378971743759,-17.529577961498088,2.4378165508037267e-08,1.9999999999978981,-3.8183276254259075,3.5820632241720993
12,2,3,0.16797376093244817,0.16666666666666666,0.0013070942657815166,1.0,0.0007665036426276027,0.08141193634968635,-23.906320392510374,4.145882323308155e-11,1.9999999999974376,-4.949337437441102,3.9039136835339754
12,2,4,0.20773464341796097,0.16666666666666666,0.04106797675129431,1.0000000000000004,0.0012287176634061473,0.08194197161579357,-18.032744248528484,1.4739361796236978e-08,1.999999999997916,-3.8719358920053795,3.4408117526135142
12,2,5,0.22954941871264617,0.16666666666666666,0.06288275204597951,0.9999999999999998,0.0018746728469334146,0.08210617258213072,-22.861180347557426,1.1790046698252213e-10,1.9999999999982745,-3.4767174607066114,4.089174329390856
12,2,6,0.16655247272911644,0.16666666666666666,-0.00011419393755021656,1.0000000000000002,0.000294794554476986,0.08091671147786764,-18.19893690137925,1.248251587992874e-08,1.9999999999983373,-5.278638385979317,3.712751479741978
12,2,7,0.14629595731290912,0.16666666666666666,-0.020370709353757538,0.9999999999999998,0.0006204117202440722,0.08110065680510997,-20.680853980029475,1.0433240905186872e-09,1.9999999999982552,-4.885146972586691,3.893542187622304
12,2,8,0.27421292358770843,0.16666666666666666,0.10754625692104178,0.9999999999999991,0.000688300104008118,0.08232842558582418,-17.08810406215028,3.790798495766065e-08,1.9999999999980864,-3.9274798437599943,3.4997614336286045
12,2,9,0.21298594231963258,0.16666666666666666,0.046319275652965924,1.0000000000000002,0.0011152440233332585,0.07780651887265815,-19.03851877937567,5.39108712520063e-09,1.9999999999976792,-4.520580135216813,3.7392988134690666
12,2,10,0.18370729181984316,0.16666666666666666,0.017040625153176503,1.0,0.0024271748657738834,0.08112162713055741,-16.953352663789925,4.3376298445264766e-08,1.9999999999980365,-3.5959590874890477,3.3313561891247594
12,2,11,0.17307357403572984,0.16666666666666666,0.006406907369063186,0.9999999999999998,0.0007701174584153282,0.08149983728852818,-23.74121040109178,4.8901629294748076e-11,1.9999999999978753,-5.036943506205453,4.154376872297916
12,2,12,0.12792412019148616,0.16666666666666666,-0.038742546475180495,1.0000000000000004,0.0023219548235261507,0.081989783795439,-26.159439243270647,4.356120521677051e-12,1.999999999997938,-3.544978389883359,4.364241252437798
12,2,13,0.12925368237705842,0.16666666666666666,-0.037412984289608237,0.9999999999999996,0.004300168467634651,0.08305432172985039,-48.16844983848323,1.2042260933019678e-21,1.9999999999980709,-3.1954839678078435,6.299368417283056
12,2,14,0.25645951943551937,0.16666666666666666,0.08979285276885271,1.0,0.001386028888361545,0.08166914626201319,-18.76893600123605,7.0591866233466075e-09,1.9999999999978404,-3.1709160424932388,3.6763870747044076
12,2,15,0.18098295356186103,0.16666666666666666,0.014316286895194374,1.0,0.0011676367728547339,0.08249827036581743,-21.003099749456748,7.55909278104817e-10,1.9999999999975806,-3.377343368976855,4.01136317926468
12,2,16,0.15928713988854393,0.16666666666666666,-0.00737952677812273,1.0,0.00027733343374772637,0.08146129333924883,-14.371775212058694,5.733467172385896e-07,1.9999999999978082,-5.173258774494255,3.4220476633206056
12,2,17,0.22946913740833313,0.16666666666666666,0.06280247074166648,0.9999999999999998,0.0013780621905982106,0.08142242223830562,-24.54902133971957,2.1801957867737013e-11,1.9999999999974867,-4.103241348341987,4.295664369409338
