source_path,augmented_path,row_count,added_columns,has_source_sector,has_raw_sector,has_source_set_column,has_raw_set_column,rows_with_direct_sector,rows_with_perennial_id,unresolved_direct_rows,sector_mismatch_count,source_sha256,augmented_sha256
data/invariants/d20/theorems/tiny_pointer_a985_canonical_sector_characters/canonical_sector_trace_summary.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_canonical_sector_characters/canonical_sector_trace_summary.csv,39,,True,True,False,False,39,39,0,0,86462da183e88ffe336964851179bb3f071da35913e823376a259fb00f732d5c,86462da183e88ffe336964851179bb3f071da35913e823376a259fb00f732d5c
data/invariants/d20/theorems/tiny_pointer_a985_canonical_sector_matrix_units/canonical_sector_matrix_units_manifest.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_canonical_sector_matrix_units/canonical_sector_matrix_units_manifest.csv,985,,True,True,False,False,985,985,0,0,a0d46cb14ddb4b064b0f9a8d807d04443f66f3458ce78a20ab898a978f334f9a,a0d46cb14ddb4b064b0f9a8d807d04443f66f3458ce78a20ab898a978f334f9a
data/invariants/d20/theorems/tiny_pointer_a985_canonical_sector_matrix_units/canonical_source_sector_matrix_unit_summary.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_canonical_sector_matrix_units/canonical_source_sector_matrix_unit_summary.csv,39,,True,False,False,False,39,39,0,0,13870c6eb0e724fcf6d4c86e58c339b3d1d0e3a8804d28d0b17a50f70b52fe01,13870c6eb0e724fcf6d4c86e58c339b3d1d0e3a8804d28d0b17a50f70b52fe01
data/invariants/d20/theorems/tiny_pointer_a985_fourier_trace_candidate_evaluation/fourier_trace_public_zero_support_summary.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_fourier_trace_candidate_evaluation/fourier_trace_public_zero_support_summary.csv,18,sector_support_perennial_ids,False,False,True,False,0,0,0,0,a0f8a14c74fae0ef3675dbbee5494c4a95b9a0571f18fde6fabb29a66a187628,2da1e93b500674df63dbb261bbff6e20e054e7f5dff4d9d5c8d52372bc528ef9
data/invariants/d20/theorems/tiny_pointer_a985_full_matrix_unit_orbital_coo/sector_matrix_unit_source_summary.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_full_matrix_unit_orbital_coo/sector_matrix_unit_source_summary.csv,39,,True,True,False,False,39,39,0,0,81788d1fccb8eea18281cc28a7b10100f36ba51522b43ed3b434df47670b7b4a,81788d1fccb8eea18281cc28a7b10100f36ba51522b43ed3b434df47670b7b4a
data/invariants/d20/theorems/tiny_pointer_a985_full_matrix_unit_orbital_coo/source_sector_matrix_units_orbital_coo.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_full_matrix_unit_orbital_coo/source_sector_matrix_units_orbital_coo.csv,76703,,True,True,False,False,76703,76703,0,0,988138f2d0d96963201b901ada1cb63b2217a31ae9924fd3ca87701eebc23ac1,988138f2d0d96963201b901ada1cb63b2217a31ae9924fd3ca87701eebc23ac1
data/invariants/d20/theorems/tiny_pointer_a985_full_matrix_unit_orbital_coo/source_sector_matrix_units_orbital_manifest.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_full_matrix_unit_orbital_coo/source_sector_matrix_units_orbital_manifest.csv,985,,True,True,False,False,985,985,0,0,c64b73bf746a13cc199f0bf7a4088d8e45e07a7f45761f5792968b7c80a0b400,c64b73bf746a13cc199f0bf7a4088d8e45e07a7f45761f5792968b7c80a0b400
data/invariants/d20/theorems/tiny_pointer_a985_full_sector_match/raw_sector_identity_fingerprints.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_full_sector_match/raw_sector_identity_fingerprints.csv,39,,False,True,False,False,39,39,0,0,aea0045c788e49466602cd6b332405d0d5313609bf8efabd5f857f1d6bdbea36,aea0045c788e49466602cd6b332405d0d5313609bf8efabd5f857f1d6bdbea36
data/invariants/d20/theorems/tiny_pointer_a985_full_sector_match/raw_to_source_sector_full_match.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_full_sector_match/raw_to_source_sector_full_match.csv,39,,True,True,False,False,39,39,0,0,929dd5c6187bfb43da2ac84b76b7b06a3ae83f557021b11d0fbd08e7e8f1e19b,929dd5c6187bfb43da2ac84b76b7b06a3ae83f557021b11d0fbd08e7e8f1e19b
data/invariants/d20/theorems/tiny_pointer_a985_full_sector_match/source_sector_identity_fingerprints.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_full_sector_match/source_sector_identity_fingerprints.csv,39,,True,False,False,False,39,39,0,0,31aa1d806201690ed784329f90c9c768d44966581aa4cc23afac22141ce66f18,31aa1d806201690ed784329f90c9c768d44966581aa4cc23afac22141ce66f18
data/invariants/d20/theorems/tiny_pointer_a985_full_sector_match/source_to_raw_sector_full_match.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_full_sector_match/source_to_raw_sector_full_match.csv,39,,True,True,False,False,39,39,0,0,771dbb249f158389814c5316faeb11a27ccc4df51523fbdf237b7be05e1528aa,771dbb249f158389814c5316faeb11a27ccc4df51523fbdf237b7be05e1528aa
data/invariants/d20/theorems/tiny_pointer_a985_gl_d_ambiguity_mechanism/gl_d_ambiguity_mechanism_by_sector.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_gl_d_ambiguity_mechanism/gl_d_ambiguity_mechanism_by_sector.csv,39,,True,True,False,False,39,39,0,0,f784415e507855475877a18ab938a30d5855ff1929e851f3311d3633b7912d09,f784415e507855475877a18ab938a30d5855ff1929e851f3311d3633b7912d09
data/invariants/d20/theorems/tiny_pointer_a985_gl_d_ambiguity_mechanism/gl_d_nontrivial_conjugate_witnesses.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_gl_d_ambiguity_mechanism/gl_d_nontrivial_conjugate_witnesses.csv,30,,True,True,False,False,30,30,0,0,52772e5b1f5bbf628ee3b2fd96c0470f637e3b7b6126ed6c705133ec3b636605,52772e5b1f5bbf628ee3b2fd96c0470f637e3b7b6126ed6c705133ec3b636605
data/invariants/d20/theorems/tiny_pointer_a985_orbital_central_idempotents/primitive_central_idempotent_table.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_orbital_central_idempotents/primitive_central_idempotent_table.csv,39,perennial_id|coordinate_fingerprint_id,False,True,False,False,39,39,0,0,2cd41d30a5c1008defb08631af70016863491c93b077c69691fab95feb0122a5,0d7b16d61ab1d2f65d56380e12ce4ff0f87936eba979289c7add4c8fbabbdb1b
data/invariants/d20/theorems/tiny_pointer_a985_orbital_central_idempotents/primitive_central_idempotents_orbital_coo.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_orbital_central_idempotents/primitive_central_idempotents_orbital_coo.csv,3660,perennial_id|coordinate_fingerprint_id,False,True,False,False,3660,3660,0,0,5c81223a73d8bc1b700dea44510fcbe00e40f635a4ba878cb9a2f50fe79e4ecd,f7254eb18ef8f3f2c1363834ba13439aff9a8faf8f2a4812695e8266d916c55b
data/invariants/d20/theorems/tiny_pointer_a985_orbital_central_idempotents/spectral_projector_checks.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_orbital_central_idempotents/spectral_projector_checks.csv,39,perennial_id|coordinate_fingerprint_id,False,True,False,False,39,39,0,0,2ced7b858bd0afcc6b26a6ff45e4a66b5e1cd27e4a1cf5ccab5ec029f5a82b66,f49b7febda955e4f3a8cea89908399e0af764d1117ffc65fb8bd6ff4b864d792
data/invariants/d20/theorems/tiny_pointer_a985_registered_support_matrix_units/raw_sector_identity_fingerprints.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_registered_support_matrix_units/raw_sector_identity_fingerprints.csv,39,perennial_id|coordinate_fingerprint_id,False,True,False,False,39,39,0,0,8fe348aadbb5dc1805c5b2a20fdaa7dbe3ba78f4770c189f759ef79aa668899f,f1f0302df04a2a4368f326e229fd797d0f13bfae70ee944c33df9242c7817ff5
data/invariants/d20/theorems/tiny_pointer_a985_registered_support_matrix_units/registered_null_support_source_matrix_units_orbital_coo.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_registered_support_matrix_units/registered_null_support_source_matrix_units_orbital_coo.csv,832,perennial_id|coordinate_fingerprint_id,False,True,False,False,832,832,0,0,74750580e0ebf75863122a23ac4bf66e4e59d8482f8ccc6fb34bedb87fda0b69,0acc229d62b3a47d74de0e60609368521eb73d58ad36fc41a67a81837eb1f316
data/invariants/d20/theorems/tiny_pointer_a985_registered_support_matrix_units/registered_support_source_matrix_unit_manifest.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_registered_support_matrix_units/registered_support_source_matrix_unit_manifest.csv,1011,perennial_id|coordinate_fingerprint_id|raw_support_perennial_ids,True,True,False,True,1011,1011,0,0,40713a073dde6e4c9b7532cd7f25284942b01ccbf789a452a8d541c95a080398,3f1fd75a6da6f8389edd35bef36b156f223fefbbb87a53f4ed7c24aa3f0dbb4c
data/invariants/d20/theorems/tiny_pointer_a985_registered_support_matrix_units/registered_support_source_resolution.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_registered_support_matrix_units/registered_support_source_resolution.csv,7,raw_support_perennial_ids,False,False,False,True,0,0,0,0,d089bb3b62b492ee12c1c2eb42e7d1b689a9e4275c3455a2cc0c76f2d3a09f18,fe758688832341387872fd411b39303cbf1e9b657ef9c307f538893ace8856d0
data/invariants/d20/theorems/tiny_pointer_a985_registered_support_matrix_units/source_to_raw_sector_match.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_registered_support_matrix_units/source_to_raw_sector_match.csv,4,perennial_id|coordinate_fingerprint_id,True,True,False,False,4,4,0,0,46d2eb3d7ca51db624818b2836956a73a33f16adedb4a2357949f9e703c24de0,8096fa8ab4aca76422d314cb39accc9f809ac9f2974305a1f824ee88acb5efe6
data/invariants/d20/theorems/tiny_pointer_a985_sector5_normalization_pilot/sector5_current_matrix_unit_coo.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_sector5_normalization_pilot/sector5_current_matrix_unit_coo.csv,144,perennial_id|coordinate_fingerprint_id,True,True,False,False,144,144,0,0,c6764ffc6de971475ffa74bdbb6cbdf1d333b4e37233425a6cc4e0cf7345fe17,199b45fd2a0c6e5a6cfc4a38558c92c2d89f1d4c29ea828d38c310e20bed20a5
data/invariants/d20/theorems/tiny_pointer_a985_sector5_normalization_pilot/sector5_current_matrix_unit_manifest.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_sector5_normalization_pilot/sector5_current_matrix_unit_manifest.csv,4,perennial_id|coordinate_fingerprint_id,True,True,False,False,4,4,0,0,6e51bb479626cc44678e861867ece98b8ff24295bb1ff30ddb46580f538225a4,5ef0121d089d4ff6f5f8907a649caef8e0d7dad15fb94f87379395bfd1120451
data/invariants/d20/theorems/tiny_pointer_a985_sector5_normalization_pilot/sector5_gl2_change_of_basis_terms.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_sector5_normalization_pilot/sector5_gl2_change_of_basis_terms.csv,16,perennial_id|coordinate_fingerprint_id,True,False,False,False,16,16,0,0,a411dd40ef2b35a3bdbca19be32b8fb0366a9bc3643d40af9e443bca10b423dd,f37c88b7ea33bb16075225cd6cfb289f5295f74767e3b7f4826ba6fcd0a16c6f
data/invariants/d20/theorems/tiny_pointer_a985_sector5_normalization_pilot/sector5_gl2_constraints.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_sector5_normalization_pilot/sector5_gl2_constraints.csv,9,perennial_id|coordinate_fingerprint_id,True,False,False,False,9,9,0,0,e9b72dd35d312d48eabd52beed239853396f74942c33e623ecc8a78ec7d7e4cb,022b614370e380a9ce39895396cfd5d8c5021897fb54b5f54c7660db0a10a80d
data/invariants/d20/theorems/tiny_pointer_a985_sector_matrix_unit_transport/registered_support_source_transport.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_sector_matrix_unit_transport/registered_support_source_transport.csv,7,,False,False,True,True,0,0,0,0,2f23f97ffdf4113e23f7aac3baa2b5b6859b92d92729e3fadebbec309e6ce6f7,2f23f97ffdf4113e23f7aac3baa2b5b6859b92d92729e3fadebbec309e6ce6f7
data/invariants/d20/theorems/tiny_pointer_a985_sector_matrix_unit_transport/source_sector_matrix_unit_manifest.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_sector_matrix_unit_transport/source_sector_matrix_unit_manifest.csv,1011,,True,True,False,True,1011,1011,0,0,21f44ed0835894b92a456a3a1f0d549bcf06f82b9c44a16c72e96b89498476a6,21f44ed0835894b92a456a3a1f0d549bcf06f82b9c44a16c72e96b89498476a6
data/invariants/d20/theorems/tiny_pointer_a985_sector_matrix_unit_transport/source_sector_matrix_unit_profiles.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_sector_matrix_unit_transport/source_sector_matrix_unit_profiles.csv,39,,True,True,False,False,39,39,0,0,ddcf9f75749e6b60d979b3eb09a7e370fba380174ace580f4dcbc09b19215441,ddcf9f75749e6b60d979b3eb09a7e370fba380174ace580f4dcbc09b19215441
data/invariants/d20/theorems/tiny_pointer_a985_sector_normalization_obligations/sector_local_change_of_basis_terms.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_sector_normalization_obligations/sector_local_change_of_basis_terms.csv,73594,,True,True,False,False,73594,73594,0,0,d327976276187d22b12403cbfd93658ab70c6cc08d6a34ab5c590f3ad6010104,d327976276187d22b12403cbfd93658ab70c6cc08d6a34ab5c590f3ad6010104
data/invariants/d20/theorems/tiny_pointer_a985_sector_normalization_obligations/sector_local_normalization_obligations.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_sector_normalization_obligations/sector_local_normalization_obligations.csv,39,,True,True,False,False,39,39,0,0,c5f772c684c6c44cd1e531ba1e8e573824b03aacfc43cad278a09f79cb8eb765,c5f772c684c6c44cd1e531ba1e8e573824b03aacfc43cad278a09f79cb8eb765
data/invariants/d20/theorems/tiny_pointer_a985_source_basis_convention/source_matrix_unit_basis_convention_by_sector.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_source_basis_convention/source_matrix_unit_basis_convention_by_sector.csv,39,,True,True,False,False,39,39,0,0,66489336cf65ed5d67a2b95aa869019469eba1676a5814794a0b7669caa73e34,66489336cf65ed5d67a2b95aa869019469eba1676a5814794a0b7669caa73e34
data/invariants/d20/theorems/tiny_pointer_a985_source_basis_convention/source_matrix_unit_identity_gl_convention.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_source_basis_convention/source_matrix_unit_identity_gl_convention.csv,1988,,True,True,False,False,1988,1988,0,0,f5f1b69e042ba732fa30c027572e8c734cc9ad85f635c21b06ca2f05f980e2ae,f5f1b69e042ba732fa30c027572e8c734cc9ad85f635c21b06ca2f05f980e2ae
data/invariants/d20/theorems/tiny_pointer_a985_support_full_matrix_unit_orbital_coo/support_matrix_units_orbital_coo.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_support_full_matrix_unit_orbital_coo/support_matrix_units_orbital_coo.csv,77535,,True,True,False,False,77535,77535,0,0,f9eab30016881d08d5bd7185cd8db8caac5222d2974ddfa3482ed1164130c59f,f9eab30016881d08d5bd7185cd8db8caac5222d2974ddfa3482ed1164130c59f
data/invariants/d20/theorems/tiny_pointer_a985_support_full_matrix_unit_orbital_coo/support_matrix_units_orbital_manifest.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_support_full_matrix_unit_orbital_coo/support_matrix_units_orbital_manifest.csv,1011,,True,True,False,True,1011,1011,0,0,34152b92dc35b118655916f1433020998214c47ee0fae897579ab8cdc0576702,34152b92dc35b118655916f1433020998214c47ee0fae897579ab8cdc0576702
data/invariants/d20/theorems/tiny_pointer_a985_support_full_matrix_unit_orbital_coo/support_projector_summary.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_support_full_matrix_unit_orbital_coo/support_projector_summary.csv,7,,False,False,True,True,0,0,0,0,0000a0328dd266b4451637b7999975e6b11a637912e44cdb5253b775e30f090f,0000a0328dd266b4451637b7999975e6b11a637912e44cdb5253b775e30f090f
data/invariants/d20/theorems/tiny_pointer_a985_support_restricted_multiplication_tables/support_restricted_basis_manifest.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_support_restricted_multiplication_tables/support_restricted_basis_manifest.csv,1011,perennial_id|coordinate_fingerprint_id|transported_source_support_perennial_ids,True,True,True,False,1011,1011,0,0,910a5ab4abe1ec0593291c8b6b8861b76695c8ba6889ae2014311418c39c1c40,281957f95e3a709ad6e62361a41f3c83990623811bfc67be6b8eec59325ac1dd
data/invariants/d20/theorems/tiny_pointer_a985_support_restricted_multiplication_tables/support_restricted_matrix_unit_products.csv,data/invariants/d20/theorems/tiny_pointer_a985_perennial_sector_report_coverage/augmented/tiny_pointer_a985_support_restricted_multiplication_tables/support_restricted_matrix_unit_products.csv,7969,perennial_id|coordinate_fingerprint_id,True,True,False,False,7969,7969,0,0,7d118036d38f56f1f1869e82bd82e4a2542e37aaa620f76ccfe9ca397b6d327f,f4fc3c4a3aef8541be0cc175d32d91fcc799f87b01521bba0affe7c96240f174
