0,1,2,3,4,5
195230.70136821532,195230.7013682153,0.0,0.0,195230.70136821538,195230.70136821532
195230.70136821532,195230.70136821532,0.0,0.0,195230.70136821532,195230.70136821526
0.0,0.0,1054.6239676263083,734.076750463885,0.0,0.0
0.0,0.0,734.076750463885,1054.6239676263085,0.0,0.0
195230.70136821538,195230.70136821538,0.0,0.0,195230.70136821532,195230.70136821546
195230.70136821538,195230.70136821538,0.0,0.0,195230.70136821546,195230.70136821532
