observable_id,observable_code,value,scale_code
0,0,3,0
1,1,48,0
2,2,1128,0
3,3,1435249152,0
4,4,11213312,0
5,5,10515968,0
6,6,2601984,0
7,7,2447744,0
8,8,1815040,0
9,9,1164096,0
10,10,492736,0
11,11,492736,0
12,12,1,0
13,13,0,0
14,14,1,0
15,15,1,0
16,16,1,0
17,17,3,0
18,18,3,0
19,19,2240,0
20,20,2929,0
21,21,0,0
22,22,7077888,0
23,23,7077888,0
24,24,117520136,0
25,25,1,0
26,26,47,0
27,27,57,0
28,28,79,0
29,29,110,0
30,30,128,0
