observable_id,observable_code,value
0,0,6
1,1,6
2,2,3
3,3,2
4,4,2
5,5,1
6,6,1
7,7,0
8,8,0
9,9,1568
10,10,224
11,11,5376
12,12,224
13,13,5376
14,14,-1344
15,15,3808
16,16,6
17,17,7
18,18,0
19,19,1
20,20,1344
21,21,3808
22,22,56
23,23,4
24,24,224
25,25,56
26,26,0
27,27,0
28,28,1
29,29,2
30,30,3
31,31,5
32,32,5
33,33,5
34,34,0
35,35,0
36,36,1
37,37,0
38,38,1
39,39,0
