observable_id,observable_code,value
0,0,259
1,1,3
2,2,16
3,3,288
4,4,1414965
5,5,2537360
6,6,1414965
7,7,1
8,8,259
9,9,259
10,10,198029
11,11,970225
12,12,51
13,13,749239
14,14,136589
15,15,1096591
16,16,1985840
17,17,318374
18,18,551520
19,19,3
20,20,3
21,21,3
22,22,1414965
23,23,22044
24,24,0
25,25,283
26,26,16
27,27,16
28,28,288
29,29,288
30,30,208
31,31,80
32,32,208
33,33,1
34,34,1
35,35,0
36,36,0
