observable_id,observable_code,value
0,0,3
1,1,288
2,2,3128
3,3,2840
4,4,3
5,5,1
6,6,3128
7,7,816
8,8,288
9,9,16
10,10,288
11,11,27
12,12,12
13,13,768
14,14,497101086
15,15,118327119
16,16,5
17,17,5
18,18,0
19,19,0
20,20,2840
21,21,2196000
22,22,6
23,23,12
24,24,48
25,25,1
26,26,0
27,27,1
