observable_id,observable_code,value,scale_code
0,0,3,0
1,1,3,0
2,2,6,0
3,3,6,0
4,4,0,0
5,5,0,0
6,6,1,0
7,7,1,0
8,8,1,0
9,9,2854,0
10,10,1083830080,0
11,11,1083830080,0
12,12,1084205056,0
13,13,1084205056,0
14,14,1084322816,0
15,15,492736,0
16,16,1,0
17,17,1,0
18,18,492736,0
19,19,5877006336,0
20,20,492736,0
21,21,1,0
22,22,146,0
23,23,1,0
24,24,1,0
25,25,0,0
26,26,1,0
27,27,47,0
28,28,57,0
29,29,79,0
30,30,110,0
31,31,128,0
