source_sector,target_i,target_j,source_a,source_b,coefficient_symbol,source_matrix_unit_label,target_matrix_unit_label,perennial_id,coordinate_fingerprint_id
5,0,0,0,0,"g[0,0]*ginv[0,0]","u_sector[5;0,0]","v_sector[5;0,0]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,0,0,0,1,"g[0,0]*ginv[0,1]","u_sector[5;0,1]","v_sector[5;0,0]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,0,0,1,0,"g[1,0]*ginv[0,0]","u_sector[5;1,0]","v_sector[5;0,0]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,0,0,1,1,"g[1,0]*ginv[0,1]","u_sector[5;1,1]","v_sector[5;0,0]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,0,1,0,0,"g[0,0]*ginv[1,0]","u_sector[5;0,0]","v_sector[5;0,1]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,0,1,0,1,"g[0,0]*ginv[1,1]","u_sector[5;0,1]","v_sector[5;0,1]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,0,1,1,0,"g[1,0]*ginv[1,0]","u_sector[5;1,0]","v_sector[5;0,1]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,0,1,1,1,"g[1,0]*ginv[1,1]","u_sector[5;1,1]","v_sector[5;0,1]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,1,0,0,0,"g[0,1]*ginv[0,0]","u_sector[5;0,0]","v_sector[5;1,0]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,1,0,0,1,"g[0,1]*ginv[0,1]","u_sector[5;0,1]","v_sector[5;1,0]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,1,0,1,0,"g[1,1]*ginv[0,0]","u_sector[5;1,0]","v_sector[5;1,0]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,1,0,1,1,"g[1,1]*ginv[0,1]","u_sector[5;1,1]","v_sector[5;1,0]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,1,1,0,0,"g[0,1]*ginv[1,0]","u_sector[5;0,0]","v_sector[5;1,1]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,1,1,0,1,"g[0,1]*ginv[1,1]","u_sector[5;0,1]","v_sector[5;1,1]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,1,1,1,0,"g[1,1]*ginv[1,0]","u_sector[5;1,0]","v_sector[5;1,1]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
5,1,1,1,1,"g[1,1]*ginv[1,1]","u_sector[5;1,1]","v_sector[5;1,1]",a985pf.9d42d1525738f3767a79c3ba,a985coord.aa5f72ad7400f95b1490aa84
