observable_id,observable_code,value
0,0,3
1,1,3
2,2,6
3,3,3
4,4,3
5,5,0
6,6,0
7,7,112869680
8,8,1
9,9,1679616
10,10,0
11,11,0
12,12,112869680
13,13,56
14,14,200
15,15,1
16,16,2
17,17,0
18,18,0
19,19,0
20,20,0
21,21,1
22,22,1
23,23,0
24,24,0
