observable_id,observable_code,value
0,0,3
1,1,1
2,2,642
3,3,100
4,4,2
5,5,2
6,6,0
7,7,3
8,8,0
9,9,0
10,10,0
11,11,0
12,12,1
13,13,0
14,14,0
15,15,0
16,16,0
17,17,4
18,18,2
