observable_id,observable_code,value,scale_code
0,0,3,0
1,1,72,0
2,2,144,0
3,3,2,0
4,4,144,0
5,5,0,0
6,6,144,0
7,7,144,0
8,8,11213312,0
9,9,633114624,0
10,10,2,0
11,11,2,0
12,12,145542610944,0
13,13,145542610944,0
14,14,145542610944,0
15,15,145542610944,0
16,16,145542610944,0
17,17,23211650672,0
18,18,23211650672,0
19,19,26519023584,0
20,20,26519023584,0
21,21,29718149184,0
22,22,1,0
23,23,1,0
24,24,132,0
25,25,132,0
26,26,363262450397,0
27,27,1,0
28,28,1,0
