observable_id,observable_code,value
0,0,1
1,1,1
2,2,56
3,3,3
4,4,5
5,5,20
6,6,15
7,7,1
8,8,0
9,9,0
10,10,0
11,11,0
12,12,8
13,13,329
14,14,263
15,15,118
16,16,337
17,17,1
18,18,0
19,19,0
20,20,0
21,21,0
22,22,0
23,23,0
24,24,0
