observable_id,observable_code,value_x1e12,aux_id
0,0,2000000000000,-1
1,1,3000000000000,-1
2,2,6000000000000,-1
3,3,3000000000000,-1
4,4,169000000000000,-1
5,5,143000000000000,-1
6,6,26000000000000,-1
7,7,1000000000000,-1
8,8,1000000000000,-1
9,9,3000000000000,-1
10,10,8000000000000,-1
11,11,5000000000000,-1
12,12,3000000000000,-1
13,13,6000000000000,-1
14,14,4000000000000,-1
