observable_id,observable_code,value_x1e12,aux_id
0,0,2,0
1,1,1,0
2,2,11,0
3,3,8,0
4,4,1,0
5,5,2,0
6,6,0,0
7,7,3,0
8,8,9,0
9,9,146,0
10,10,2,0
11,11,14,0
12,12,6,0
13,13,14,0
14,14,3,0
