observable_id,observable_code,value_x1e12,aux_id
0,0,14,0
1,1,15,0
2,2,15,0
3,3,8,0
4,4,4,0
5,5,14,0
6,6,6,0
7,7,12,0
8,8,1,0
9,9,1,0
10,10,183,0
11,11,2,0
12,12,15,0
13,13,42,0
14,14,183,0
15,15,6,0
16,16,44,0
17,17,185,0
18,18,1,0
19,19,6,0
