observable_id,observable_code,value
0,0,985
1,1,1414965
2,2,2537360
3,3,8119976
4,4,5051286071240
5,5,172396
6,6,51980
7,7,120416
8,8,477589
9,9,937376
10,10,915271
11,11,1622089
12,12,3655871
13,13,4464105
14,14,11959
15,15,257176365
16,16,877
17,17,984
18,18,984
19,19,984
20,20,984
21,21,1
22,22,1
23,23,984
24,24,451244
25,25,985
26,26,985
27,27,453822
28,28,770176
29,29,2093132
30,30,258591330
31,31,1
32,32,0
33,33,1
