observable_id,observable_code,value,scale_code
0,0,8192,0
1,1,1138688,0
2,2,1130631,0
3,3,8057,0
4,4,492736,0
5,5,492736,0
6,6,0,0
7,7,2,0
8,8,0,0
9,9,16,0
10,10,610,0
11,11,1956,0
12,12,2876,0
13,13,2524,0
14,14,28,0
15,15,490,0
16,16,78,0
17,17,90,0
18,18,5042,0
19,19,5614,0
20,20,19017024,0
21,21,77819786816,0
22,22,4756,0
23,23,29509840,0
24,24,128,0
25,25,12025920,0
26,26,4,0
27,27,7735158,0
28,28,1,0
29,29,1,0
30,30,1,0
31,31,1,0
