observable_id,observable_code,value,scale_code
0,0,144,0
1,1,32,0
2,2,32,0
3,3,316068,0
4,4,11213312,0
5,5,10515968,0
6,6,2601984,0
7,7,2447744,0
8,8,5601664,0
9,9,0,0
10,10,0,0
11,11,0,0
12,12,88,0
13,13,128,0
14,14,0,0
15,15,10321,0
16,16,2,0
17,17,8,0
18,18,12,0
19,19,30,0
20,20,128,0
21,21,12,0
22,22,12,0
23,23,12,0
24,24,12,0
25,25,26,0
26,26,5959680,0
27,27,120075,0
28,28,5959680,0
29,29,120075,0
