observable_id,observable_code,value
0,0,985
1,1,259
2,2,51
3,3,208
4,4,8
5,5,7
6,6,52
7,7,76
8,8,4584
9,9,2407
10,10,2177
11,11,3
12,12,3
13,13,52
14,14,2
15,15,18
16,16,1
17,17,732
18,18,2031134
19,19,1
20,20,5
21,21,1
22,22,5
23,23,2
24,24,48
25,25,4
26,26,3541
27,27,1043
28,28,259
29,29,5629
30,30,4584
31,31,2
32,32,0
33,33,1
34,34,1
35,35,1
